customer_state,order_purchase_year,order_purchase_week,Total_sales
AC,2017,12,140.65
AC,2017,13,501.36
AC,2017,19,171.03
AC,2017,20,448.3
AC,2017,21,100.91
AC,2017,22,1229.3
AC,2017,23,363.57
AC,2017,26,290.3
AC,2017,31,167.35999999999999
AC,2017,32,931.32
AC,2017,33,319.41999999999996
AC,2017,34,184.76
AC,2017,35,1497.8200000000002
AC,2017,37,88.27
AC,2017,40,147.59
AC,2017,41,298.3
AC,2017,42,218.95
AC,2017,43,181.07999999999998
AC,2017,44,158.27
AC,2017,45,81.88
AC,2017,46,169.26
AC,2017,47,1024.23
AC,2017,48,62.92
AC,2017,50,332.94
AC,2017,52,1022.82
AC,2018,1,348.47
AC,2018,10,65.38
AC,2018,11,544.71
AC,2018,12,932.1300000000001
AC,2018,14,294.96000000000004
AC,2018,16,132.82
AC,2018,17,1671.2600000000002
AC,2018,18,665.0
AC,2018,19,130.22
AC,2018,2,209.96
AC,2018,20,426.08
AC,2018,24,208.34
AC,2018,27,58.85
AC,2018,29,149.81
AC,2018,3,782.4200000000001
AC,2018,31,745.92
AC,2018,32,327.46000000000004
AC,2018,33,995.1800000000001
AC,2018,34,139.52
AC,2018,4,200.24
AC,2018,5,1171.69
AC,2018,7,785.41
AC,2018,8,224.86
AC,2018,9,105.94
AL,2016,40,507.4599999999999
AL,2016,41,119.21000000000001
AL,2017,10,410.53999999999996
AL,2017,11,408.64
AL,2017,12,152.07
AL,2017,13,830.89
AL,2017,14,50.15
AL,2017,16,344.3
AL,2017,17,261.78
AL,2017,18,720.3800000000001
AL,2017,19,2844.43
AL,2017,20,2444.54
AL,2017,21,522.23
AL,2017,22,572.78
AL,2017,23,651.97
AL,2017,24,721.81
AL,2017,25,1792.87
AL,2017,26,1027.57
AL,2017,27,2985.7700000000004
AL,2017,28,831.6099999999999
AL,2017,29,1133.86
AL,2017,30,308.61
AL,2017,31,235.06
AL,2017,32,225.22
AL,2017,33,1671.8000000000002
AL,2017,34,165.38
AL,2017,35,1015.86
AL,2017,36,1694.03
AL,2017,37,1794.31
AL,2017,38,860.65
AL,2017,39,3486.28
AL,2017,4,439.21
AL,2017,40,455.44
AL,2017,41,783.7900000000001
AL,2017,42,825.26
AL,2017,43,626.49
AL,2017,44,989.69
AL,2017,45,1387.1100000000001
AL,2017,46,828.48
AL,2017,47,3118.64
AL,2017,48,2994.9800000000005
AL,2017,49,2892.4799999999996
AL,2017,5,434.97
AL,2017,50,678.05
AL,2017,51,285.8
AL,2017,52,950.17
AL,2017,6,166.07999999999998
AL,2017,7,1406.08
AL,2017,8,1040.21
AL,2017,9,64.14
AL,2018,1,6390.589999999999
AL,2018,10,806.64
AL,2018,11,1614.0800000000002
AL,2018,12,2196.7799999999997
AL,2018,13,2101.22
AL,2018,14,2268.8
AL,2018,15,356.15999999999997
AL,2018,16,2046.6100000000001
AL,2018,17,2595.3599999999997
AL,2018,18,530.61
AL,2018,19,482.58000000000004
AL,2018,2,3294.47
AL,2018,20,1421.05
AL,2018,21,220.35
AL,2018,22,137.24
AL,2018,23,4703.83
AL,2018,24,833.55
AL,2018,25,1110.3500000000001
AL,2018,26,735.63
AL,2018,27,61.28
AL,2018,28,1231.42
AL,2018,29,3262.8399999999997
AL,2018,3,2390.0
AL,2018,30,1993.4199999999998
AL,2018,31,5164.849999999999
AL,2018,32,791.3199999999999
AL,2018,33,1868.46
AL,2018,34,1197.8600000000001
AL,2018,35,239.60000000000002
AL,2018,4,1132.02
AL,2018,5,989.3100000000001
AL,2018,6,2037.4399999999998
AL,2018,7,1165.1599999999999
AL,2018,8,2196.39
AL,2018,9,935.9000000000001
AM,2017,10,107.46000000000001
AM,2017,18,667.2
AM,2017,19,95.11
AM,2017,2,142.27
AM,2017,20,184.62
AM,2017,21,1180.4599999999998
AM,2017,22,181.75
AM,2017,23,421.53999999999996
AM,2017,25,204.4
AM,2017,26,114.55000000000001
AM,2017,29,207.78
AM,2017,30,334.59000000000003
AM,2017,31,561.98
AM,2017,32,864.3599999999999
AM,2017,33,312.83
AM,2017,34,1694.64
AM,2017,35,308.8
AM,2017,36,96.75
AM,2017,37,328.95000000000005
AM,2017,39,114.07
AM,2017,4,180.82
AM,2017,40,160.67000000000002
AM,2017,41,295.91
AM,2017,43,147.03
AM,2017,44,83.05
AM,2017,45,113.85
AM,2017,46,135.16
AM,2017,47,1695.19
AM,2017,48,936.51
AM,2017,49,616.75
AM,2017,50,54.34
AM,2017,51,106.2
AM,2017,9,201.40999999999997
AM,2018,1,205.57
AM,2018,10,722.06
AM,2018,11,539.13
AM,2018,12,385.90999999999997
AM,2018,14,162.34
AM,2018,15,580.42
AM,2018,16,968.4499999999999
AM,2018,17,219.92000000000002
AM,2018,18,167.45
AM,2018,19,218.90000000000003
AM,2018,2,960.8999999999999
AM,2018,20,991.4000000000001
AM,2018,21,186.77
AM,2018,23,810.5600000000001
AM,2018,24,302.12
AM,2018,25,289.43
AM,2018,26,124.86
AM,2018,27,1684.8800000000003
AM,2018,29,673.69
AM,2018,3,207.09
AM,2018,30,207.32
AM,2018,31,1987.4099999999999
AM,2018,32,398.11
AM,2018,33,485.61
AM,2018,34,119.31
AM,2018,4,219.43
AM,2018,5,677.25
AM,2018,6,125.77
AM,2018,7,2329.94
AM,2018,8,788.35
AM,2018,9,265.21000000000004
AP,2017,15,102.59
AP,2017,16,1123.95
AP,2017,21,184.04
AP,2017,22,57.83
AP,2017,23,1744.72
AP,2017,26,129.1
AP,2017,30,146.2
AP,2017,32,134.99
AP,2017,34,229.88
AP,2017,35,163.87
AP,2017,36,114.87
AP,2017,38,112.80000000000001
AP,2017,39,292.48
AP,2017,40,197.47
AP,2017,42,299.27
AP,2017,45,216.26
AP,2017,47,440.21000000000004
AP,2017,48,880.1199999999999
AP,2017,5,54.739999999999995
AP,2017,51,178.0
AP,2017,52,61.989999999999995
AP,2017,6,70.25
AP,2017,7,115.17
AP,2018,10,402.37
AP,2018,11,134.99
AP,2018,14,417.28999999999996
AP,2018,15,303.37
AP,2018,16,152.0
AP,2018,19,657.61
AP,2018,2,2965.7900000000004
AP,2018,22,1573.3100000000002
AP,2018,23,1324.8000000000002
AP,2018,24,90.67999999999999
AP,2018,28,66.1
AP,2018,29,135.79
AP,2018,31,100.02
AP,2018,32,71.14
AP,2018,33,163.68
AP,2018,34,316.34000000000003
AP,2018,4,347.37
AP,2018,7,154.99
AP,2018,8,912.3899999999999
AP,2018,9,126.23
BA,2016,37,118.93
BA,2016,40,8042.62
BA,2016,41,149.6
BA,2017,1,163.67999999999998
BA,2017,10,2235.63
BA,2017,11,3627.9700000000003
BA,2017,12,4319.9
BA,2017,13,4680.32
BA,2017,14,3948.71
BA,2017,15,2458.15
BA,2017,16,1476.2300000000002
BA,2017,17,7385.429999999999
BA,2017,18,4982.85
BA,2017,19,4781.630000000001
BA,2017,2,343.37
BA,2017,20,13411.44
BA,2017,21,4574.8
BA,2017,22,7893.02
BA,2017,23,3368.04
BA,2017,24,3946.3199999999997
BA,2017,25,3042.94
BA,2017,26,5967.030000000001
BA,2017,27,4206.97
BA,2017,28,5180.070000000001
BA,2017,29,3547.5
BA,2017,3,2068.81
BA,2017,30,9805.74
BA,2017,31,6237.43
BA,2017,32,5560.610000000001
BA,2017,33,6118.049999999999
BA,2017,34,3714.4199999999996
BA,2017,35,7409.800000000001
BA,2017,36,5264.08
BA,2017,37,5435.05
BA,2017,38,10571.01
BA,2017,39,5467.33
BA,2017,4,3048.83
BA,2017,40,4449.87
BA,2017,41,5228.49
BA,2017,42,7269.5599999999995
BA,2017,43,5808.540000000001
BA,2017,44,8117.74
BA,2017,45,9790.45
BA,2017,46,10116.64
BA,2017,47,20859.760000000002
BA,2017,48,16892.35
BA,2017,49,17480.57
BA,2017,5,1794.8299999999997
BA,2017,50,9052.350000000002
BA,2017,51,4938.799999999999
BA,2017,52,8217.43
BA,2017,6,2450.55
BA,2017,7,3364.01
BA,2017,8,2304.3900000000003
BA,2017,9,2235.81
BA,2018,1,8177.480000000001
BA,2018,10,12415.21
BA,2018,11,9327.37
BA,2018,12,12056.71
BA,2018,13,12209.43
BA,2018,14,15190.470000000001
BA,2018,15,6583.040000000001
BA,2018,16,16571.250000000004
BA,2018,17,8663.179999999998
BA,2018,18,10346.080000000002
BA,2018,19,12031.880000000001
BA,2018,2,14790.82
BA,2018,20,15148.45
BA,2018,21,6282.92
BA,2018,22,12455.130000000001
BA,2018,23,8915.8
BA,2018,24,19799.4
BA,2018,25,9181.490000000002
BA,2018,26,10980.289999999999
BA,2018,27,7693.029999999999
BA,2018,28,6299.000000000001
BA,2018,29,6745.14
BA,2018,3,10162.32
BA,2018,30,16630.04
BA,2018,31,11771.169999999998
BA,2018,32,11858.810000000001
BA,2018,33,8273.140000000001
BA,2018,34,6438.64
BA,2018,35,125.44
BA,2018,4,12502.870000000003
BA,2018,5,18037.280000000002
BA,2018,6,17288.039999999997
BA,2018,7,12100.279999999999
BA,2018,8,11689.199999999999
BA,2018,9,12390.61
CE,2016,37,116.89
CE,2016,40,640.19
CE,2017,1,369.22
CE,2017,10,752.9200000000001
CE,2017,11,733.1199999999999
CE,2017,12,1424.3600000000001
CE,2017,13,1193.63
CE,2017,14,656.88
CE,2017,15,9196.92
CE,2017,16,606.38
CE,2017,17,2833.35
CE,2017,18,2858.76
CE,2017,19,4038.6800000000003
CE,2017,2,561.42
CE,2017,20,4543.81
CE,2017,21,2790.3700000000003
CE,2017,22,2027.3899999999999
CE,2017,23,2409.25
CE,2017,24,1730.65
CE,2017,25,2940.04
CE,2017,26,1694.9399999999998
CE,2017,27,2246.71
CE,2017,28,2953.5599999999995
CE,2017,29,2715.48
CE,2017,3,1028.46
CE,2017,30,3196.3100000000004
CE,2017,31,1551.8600000000001
CE,2017,32,3702.6799999999994
CE,2017,33,3068.31
CE,2017,34,2739.87
CE,2017,35,1157.46
CE,2017,36,2232.8599999999997
CE,2017,37,3782.01
CE,2017,38,1128.7
CE,2017,39,3825.7699999999995
CE,2017,4,1389.3
CE,2017,40,2947.12
CE,2017,41,3679.0199999999995
CE,2017,42,4407.530000000001
CE,2017,43,1982.6399999999999
CE,2017,44,1160.0
CE,2017,45,4370.87
CE,2017,46,7188.579999999999
CE,2017,47,6732.200000000001
CE,2017,48,7302.18
CE,2017,49,4780.950000000001
CE,2017,5,1275.98
CE,2017,50,1690.5700000000002
CE,2017,51,2929.71
CE,2017,52,3197.35
CE,2017,6,2216.69
CE,2017,7,804.95
CE,2017,8,1999.3700000000001
CE,2017,9,993.82
CE,2018,1,3017.26
CE,2018,10,6250.759999999998
CE,2018,11,8127.57
CE,2018,12,3390.95
CE,2018,13,8661.03
CE,2018,14,4904.400000000001
CE,2018,15,2511.9399999999996
CE,2018,16,4290.0
CE,2018,17,3104.7700000000004
CE,2018,18,5116.049999999999
CE,2018,19,6515.93
CE,2018,2,5665.58
CE,2018,20,7926.870000000001
CE,2018,21,1601.4099999999999
CE,2018,22,1394.24
CE,2018,23,2820.1900000000005
CE,2018,24,3144.0299999999997
CE,2018,25,2476.12
CE,2018,26,3752.79
CE,2018,27,4486.33
CE,2018,28,2569.83
CE,2018,29,3422.6600000000003
CE,2018,3,6004.110000000001
CE,2018,30,4555.74
CE,2018,31,4554.98
CE,2018,32,4925.79
CE,2018,33,2826.8999999999996
CE,2018,34,14421.559999999998
CE,2018,35,554.6999999999999
CE,2018,4,5057.660000000001
CE,2018,5,6907.5
CE,2018,6,5219.33
CE,2018,7,3059.27
CE,2018,8,2428.91
CE,2018,9,4363.84
DF,2016,40,1739.34
DF,2017,1,39.0
DF,2017,10,542.44
DF,2017,11,3310.25
DF,2017,12,2837.1400000000003
DF,2017,13,2159.9300000000003
DF,2017,14,1541.25
DF,2017,15,1328.3500000000001
DF,2017,16,1415.87
DF,2017,17,1178.31
DF,2017,18,2073.87
DF,2017,19,2656.76
DF,2017,2,690.79
DF,2017,20,3037.73
DF,2017,21,1567.63
DF,2017,22,2768.87
DF,2017,23,4264.11
DF,2017,24,5426.799999999999
DF,2017,25,1745.04
DF,2017,26,2776.36
DF,2017,27,2498.09
DF,2017,28,3100.0599999999995
DF,2017,29,4443.83
DF,2017,3,1630.32
DF,2017,30,2737.72
DF,2017,31,1816.08
DF,2017,32,7230.69
DF,2017,33,4181.43
DF,2017,34,4520.59
DF,2017,35,7789.700000000001
DF,2017,36,2262.59
DF,2017,37,3001.81
DF,2017,38,5497.45
DF,2017,39,4407.34
DF,2017,4,619.77
DF,2017,40,3268.21
DF,2017,41,2435.43
DF,2017,42,5293.249999999998
DF,2017,43,4780.51
DF,2017,44,2417.75
DF,2017,45,3963.96
DF,2017,46,4432.049999999999
DF,2017,47,9527.289999999999
DF,2017,48,7287.980000000001
DF,2017,49,3554.7099999999996
DF,2017,5,1678.8600000000001
DF,2017,50,6341.370000000001
DF,2017,51,2495.33
DF,2017,52,1589.52
DF,2017,6,3717.74
DF,2017,7,694.35
DF,2017,8,957.45
DF,2017,9,2424.62
DF,2018,1,3430.040000000001
DF,2018,10,5173.29
DF,2018,11,4130.85
DF,2018,12,6206.449999999999
DF,2018,13,4240.549999999999
DF,2018,14,4874.7300000000005
DF,2018,15,5336.58
DF,2018,16,7749.810000000001
DF,2018,17,7406.56
DF,2018,18,6159.69
DF,2018,19,6940.830000000001
DF,2018,2,7197.28
DF,2018,20,7709.47
DF,2018,21,7086.429999999999
DF,2018,22,2570.76
DF,2018,23,6616.96
DF,2018,24,5072.17
DF,2018,25,8001.860000000001
DF,2018,26,6769.45
DF,2018,27,3706.45
DF,2018,28,7256.04
DF,2018,29,7073.290000000001
DF,2018,3,6481.63
DF,2018,30,3769.87
DF,2018,31,8336.43
DF,2018,32,4521.01
DF,2018,33,7622.9000000000015
DF,2018,34,2703.8199999999997
DF,2018,35,669.65
DF,2018,4,4341.11
DF,2018,5,5087.700000000001
DF,2018,6,2557.38
DF,2018,7,5674.88
DF,2018,8,4351.78
DF,2018,9,6804.09
ES,2016,40,611.77
ES,2016,41,571.59
ES,2017,1,116.94
ES,2017,10,1538.12
ES,2017,11,2530.46
ES,2017,12,1115.66
ES,2017,13,1066.25
ES,2017,14,1241.76
ES,2017,15,3112.59
ES,2017,16,1232.58
ES,2017,17,829.7199999999999
ES,2017,18,2409.24
ES,2017,19,3200.35
ES,2017,2,233.19
ES,2017,20,4159.33
ES,2017,21,7199.11
ES,2017,22,2535.36
ES,2017,23,1203.73
ES,2017,24,2111.54
ES,2017,25,3865.1799999999994
ES,2017,26,1523.6
ES,2017,27,2068.07
ES,2017,28,2098.74
ES,2017,29,5524.39
ES,2017,3,374.76
ES,2017,30,616.6899999999999
ES,2017,31,2943.5299999999997
ES,2017,32,2518.6400000000003
ES,2017,33,3900.8900000000003
ES,2017,34,2810.41
ES,2017,35,1935.7600000000002
ES,2017,36,3956.6800000000003
ES,2017,37,3031.8100000000004
ES,2017,38,2774.32
ES,2017,39,2813.5300000000007
ES,2017,4,682.67
ES,2017,40,4990.97
ES,2017,41,2867.36
ES,2017,42,3153.47
ES,2017,43,3096.92
ES,2017,44,5285.46
ES,2017,45,4412.01
ES,2017,46,4181.299999999999
ES,2017,47,9628.82
ES,2017,48,6443.369999999999
ES,2017,49,5528.780000000001
ES,2017,5,2568.1899999999996
ES,2017,50,4455.62
ES,2017,51,2452.54
ES,2017,52,3202.8599999999997
ES,2017,6,1024.5
ES,2017,7,2033.1
ES,2017,8,1190.9299999999998
ES,2017,9,1099.8200000000002
ES,2018,1,3110.75
ES,2018,10,7502.3099999999995
ES,2018,11,5979.639999999999
ES,2018,12,8065.009999999999
ES,2018,13,5609.11
ES,2018,14,6004.289999999999
ES,2018,15,6045.13
ES,2018,16,4697.03
ES,2018,17,4698.2
ES,2018,18,3975.17
ES,2018,19,7603.95
ES,2018,2,11831.02
ES,2018,20,8184.589999999999
ES,2018,21,3393.58
ES,2018,22,1548.27
ES,2018,23,4533.110000000001
ES,2018,24,7190.550000000001
ES,2018,25,5682.75
ES,2018,26,2832.16
ES,2018,27,2991.2200000000003
ES,2018,28,1729.2
ES,2018,29,5960.29
ES,2018,3,6629.870000000001
ES,2018,30,5452.780000000001
ES,2018,31,5104.33
ES,2018,32,33636.29
ES,2018,33,7492.400000000001
ES,2018,34,5863.210000000001
ES,2018,35,1112.59
ES,2018,4,8825.35
ES,2018,5,2993.8100000000004
ES,2018,6,5566.18
ES,2018,7,2926.5600000000004
ES,2018,8,10159.54
ES,2018,9,8328.82
GO,2016,40,983.5800000000002
GO,2016,41,196.42000000000002
GO,2017,10,2173.87
GO,2017,11,2037.71
GO,2017,12,1803.43
GO,2017,13,2058.52
GO,2017,14,1547.92
GO,2017,15,1160.17
GO,2017,16,1111.69
GO,2017,17,2460.93
GO,2017,18,3932.1400000000003
GO,2017,19,14057.099999999999
GO,2017,2,75.65
GO,2017,20,3633.8999999999996
GO,2017,21,2656.3599999999997
GO,2017,22,4237.400000000001
GO,2017,23,1402.3600000000001
GO,2017,24,3124.79
GO,2017,25,1215.7600000000002
GO,2017,26,1431.85
GO,2017,27,2008.25
GO,2017,28,10303.49
GO,2017,29,2409.9900000000002
GO,2017,3,288.19
GO,2017,30,2343.63
GO,2017,31,2691.86
GO,2017,32,42881.170000000006
GO,2017,33,2414.08
GO,2017,34,2739.5600000000004
GO,2017,35,3496.44
GO,2017,36,4506.33
GO,2017,37,3222.4
GO,2017,38,4414.8
GO,2017,39,3622.4800000000005
GO,2017,4,551.68
GO,2017,40,4621.2
GO,2017,41,3413.8200000000006
GO,2017,42,2730.84
GO,2017,43,3345.69
GO,2017,44,4033.33
GO,2017,45,6388.77
GO,2017,46,2135.84
GO,2017,47,23477.41
GO,2017,48,9368.82
GO,2017,49,6222.710000000001
GO,2017,5,428.44
GO,2017,50,3199.16
GO,2017,51,3217.25
GO,2017,52,3118.6600000000003
GO,2017,6,1350.7
GO,2017,7,1728.75
GO,2017,8,1168.5900000000001
GO,2017,9,1601.52
GO,2018,1,4880.94
GO,2018,10,5138.95
GO,2018,11,5449.32
GO,2018,12,3943.33
GO,2018,13,5564.719999999999
GO,2018,14,4693.01
GO,2018,15,6388.389999999999
GO,2018,16,5265.5599999999995
GO,2018,17,6726.160000000001
GO,2018,18,4631.349999999999
GO,2018,19,16320.04
GO,2018,2,6984.1
GO,2018,20,7021.120000000001
GO,2018,21,1332.65
GO,2018,22,2490.36
GO,2018,23,4230.36
GO,2018,24,2757.3599999999997
GO,2018,25,9258.509999999998
GO,2018,26,4095.35
GO,2018,27,12487.47
GO,2018,28,2398.87
GO,2018,29,6442.46
GO,2018,3,4224.969999999999
GO,2018,30,5240.34
GO,2018,31,10314.490000000002
GO,2018,32,9678.53
GO,2018,33,6152.519999999999
GO,2018,34,5297.33
GO,2018,35,259.78
GO,2018,4,6656.6
GO,2018,5,4638.74
GO,2018,6,3081.01
GO,2018,7,4739.389999999999
GO,2018,8,6681.8099999999995
GO,2018,9,7896.799999999999
MA,2016,40,377.72
MA,2016,42,86.97
MA,2017,10,1025.54
MA,2017,11,974.8100000000001
MA,2017,12,1262.05
MA,2017,13,452.21999999999997
MA,2017,14,995.9300000000001
MA,2017,15,1024.13
MA,2017,16,511.23
MA,2017,17,788.81
MA,2017,18,244.12
MA,2017,19,596.45
MA,2017,20,1776.6599999999999
MA,2017,21,1425.1200000000001
MA,2017,22,1226.2399999999998
MA,2017,23,1143.1799999999998
MA,2017,24,2346.74
MA,2017,25,633.3199999999999
MA,2017,26,967.8
MA,2017,27,3022.29
MA,2017,28,1056.62
MA,2017,29,904.4200000000001
MA,2017,30,632.0600000000001
MA,2017,31,1419.62
MA,2017,32,2505.4100000000003
MA,2017,33,2947.51
MA,2017,34,940.91
MA,2017,35,5117.780000000001
MA,2017,36,2854.3899999999994
MA,2017,37,4119.33
MA,2017,38,1777.92
MA,2017,39,1738.6499999999999
MA,2017,4,537.1099999999999
MA,2017,40,1179.5300000000002
MA,2017,41,1694.1299999999999
MA,2017,42,3384.84
MA,2017,43,709.9300000000001
MA,2017,44,2276.33
MA,2017,45,3109.8700000000003
MA,2017,46,2915.13
MA,2017,47,2830.0299999999997
MA,2017,48,2501.5199999999995
MA,2017,49,8386.02
MA,2017,5,838.4899999999999
MA,2017,50,2629.33
MA,2017,51,1978.4599999999998
MA,2017,52,653.98
MA,2017,6,1634.5600000000002
MA,2017,7,1716.3500000000001
MA,2017,8,650.5699999999999
MA,2017,9,644.48
MA,2018,1,1692.5
MA,2018,10,4810.16
MA,2018,11,1675.87
MA,2018,12,1684.8400000000001
MA,2018,13,1456.51
MA,2018,14,2175.0099999999998
MA,2018,15,2493.82
MA,2018,16,2859.81
MA,2018,17,2063.13
MA,2018,18,3215.7400000000007
MA,2018,19,3525.63
MA,2018,2,3383.4000000000005
MA,2018,20,3411.54
MA,2018,21,436.56
MA,2018,22,1248.21
MA,2018,23,1886.11
MA,2018,24,1288.67
MA,2018,25,1656.2299999999998
MA,2018,26,2156.46
MA,2018,27,2158.59
MA,2018,28,1339.77
MA,2018,29,6105.49
MA,2018,3,4808.09
MA,2018,30,2565.01
MA,2018,31,2567.48
MA,2018,32,2067.5499999999997
MA,2018,33,2468.04
MA,2018,34,877.25
MA,2018,4,2041.43
MA,2018,5,2396.67
MA,2018,6,866.3299999999999
MA,2018,7,5210.900000000001
MA,2018,8,4338.92
MA,2018,9,2601.7299999999996
MG,2016,36,73.16
MG,2016,39,72.14
MG,2016,40,5681.13
MG,2016,41,501.88000000000005
MG,2017,1,1730.7899999999997
MG,2017,10,12719.330000000002
MG,2017,11,10191.31
MG,2017,12,16104.189999999999
MG,2017,13,9729.280000000002
MG,2017,14,12111.48
MG,2017,15,8418.650000000001
MG,2017,16,9999.75
MG,2017,17,13840.339999999997
MG,2017,18,16120.859999999999
MG,2017,19,21582.010000000002
MG,2017,2,1495.42
MG,2017,20,18695.840000000004
MG,2017,21,16952.3
MG,2017,22,16482.54
MG,2017,23,15187.790000000005
MG,2017,24,57017.42999999999
MG,2017,25,13305.190000000002
MG,2017,26,15847.599999999999
MG,2017,27,20268.160000000003
MG,2017,28,20772.58
MG,2017,29,17848.030000000002
MG,2017,3,6866.58
MG,2017,30,16602.18
MG,2017,31,22315.269999999997
MG,2017,32,19583.0
MG,2017,33,17976.81
MG,2017,34,17362.100000000002
MG,2017,35,20056.11
MG,2017,36,19633.400000000005
MG,2017,37,19389.97
MG,2017,38,22824.340000000004
MG,2017,39,18000.840000000004
MG,2017,4,9165.19
MG,2017,40,21715.77
MG,2017,41,26130.989999999994
MG,2017,42,26157.120000000003
MG,2017,43,17392.29
MG,2017,44,24930.659999999996
MG,2017,45,21532.040000000008
MG,2017,46,23427.339999999997
MG,2017,47,56304.76000000002
MG,2017,48,45212.549999999996
MG,2017,49,35102.97000000001
MG,2017,5,9636.590000000002
MG,2017,50,29359.559999999994
MG,2017,51,20204.140000000003
MG,2017,52,18191.94
MG,2017,6,8375.5
MG,2017,7,7115.84
MG,2017,8,10248.66
MG,2017,9,16311.530000000004
MG,2018,1,32398.200000000004
MG,2018,10,33883.28
MG,2018,11,31425.940000000002
MG,2018,12,36179.92000000001
MG,2018,13,26161.079999999994
MG,2018,14,41082.61000000001
MG,2018,15,38309.97
MG,2018,16,30174.13000000001
MG,2018,17,29116.640000000003
MG,2018,18,33542.94
MG,2018,19,42126.49999999999
MG,2018,2,37239.85
MG,2018,20,29767.91000000001
MG,2018,21,18912.760000000002
MG,2018,22,19958.190000000006
MG,2018,23,30466.53
MG,2018,24,32900.64000000001
MG,2018,25,23537.33
MG,2018,26,24919.38
MG,2018,27,22965.93
MG,2018,28,18516.580000000005
MG,2018,29,36890.92
MG,2018,3,27896.319999999996
MG,2018,30,38338.55
MG,2018,31,46415.03999999999
MG,2018,32,36295.96
MG,2018,33,32473.05000000001
MG,2018,34,18486.02
MG,2018,35,2398.8100000000004
MG,2018,4,33936.520000000004
MG,2018,5,26706.380000000005
MG,2018,6,35017.670000000006
MG,2018,7,30560.050000000003
