customer_city,order_purchase_year,order_purchase_week,total_freight_charges
Caxambu,2018,14,71.22
Caxambu,2018,19,10.96
Caxambu,2018,20,15.1
Caxambu,2018,29,14.4
Caxias,2017,36,80.11
Caxias,2017,42,46.3
Caxias,2017,45,34.29
Caxias,2018,15,38.55
Caxias,2018,2,50.85
Caxias,2018,20,49.4
Caxias,2018,22,34.15
Caxias,2018,26,57.14
Caxias,2018,28,34.38
Caxias,2018,31,37.9
Caxias,2018,9,100.32
Caxias do Sul,2016,40,59.489999999999995
Caxias do Sul,2017,11,54.94
Caxias do Sul,2017,12,39.269999999999996
Caxias do Sul,2017,13,38.09
Caxias do Sul,2017,14,105.22
Caxias do Sul,2017,15,81.24
Caxias do Sul,2017,16,19.88
Caxias do Sul,2017,17,48.05
Caxias do Sul,2017,18,106.16
Caxias do Sul,2017,19,80.06
Caxias do Sul,2017,20,79.81
Caxias do Sul,2017,21,18.02
Caxias do Sul,2017,22,59.2
Caxias do Sul,2017,23,48.62
Caxias do Sul,2017,24,19.12
Caxias do Sul,2017,25,15.45
Caxias do Sul,2017,26,63.459999999999994
Caxias do Sul,2017,27,50.589999999999996
Caxias do Sul,2017,28,33.54
Caxias do Sul,2017,29,39.97
Caxias do Sul,2017,30,96.08999999999999
Caxias do Sul,2017,31,71.02000000000001
Caxias do Sul,2017,32,92.88
Caxias do Sul,2017,33,52.44
Caxias do Sul,2017,34,37.79
Caxias do Sul,2017,35,33.06
Caxias do Sul,2017,36,49.3
Caxias do Sul,2017,37,136.76
Caxias do Sul,2017,38,81.96
Caxias do Sul,2017,39,94.71000000000001
Caxias do Sul,2017,40,30.2
Caxias do Sul,2017,41,83.18
Caxias do Sul,2017,42,78.74
Caxias do Sul,2017,43,63.25
Caxias do Sul,2017,44,62.61
Caxias do Sul,2017,45,40.94
Caxias do Sul,2017,47,169.98
Caxias do Sul,2017,48,17.95
Caxias do Sul,2017,49,85.9
Caxias do Sul,2017,50,151.95
Caxias do Sul,2017,51,15.1
Caxias do Sul,2017,52,37.04
Caxias do Sul,2017,6,15.24
Caxias do Sul,2017,7,32.5
Caxias do Sul,2017,9,50.21
Caxias do Sul,2018,1,203.93999999999997
Caxias do Sul,2018,10,15.8
Caxias do Sul,2018,11,108.71000000000001
Caxias do Sul,2018,12,107.26999999999998
Caxias do Sul,2018,13,16.15
Caxias do Sul,2018,14,87.37
Caxias do Sul,2018,15,49.04
Caxias do Sul,2018,16,175.36
Caxias do Sul,2018,17,58.79
Caxias do Sul,2018,18,34.91
Caxias do Sul,2018,19,76.62
Caxias do Sul,2018,2,147.02999999999997
Caxias do Sul,2018,20,20.89
Caxias do Sul,2018,21,76.47
Caxias do Sul,2018,22,46.16
Caxias do Sul,2018,23,42.78
Caxias do Sul,2018,24,33.08
Caxias do Sul,2018,25,34.230000000000004
Caxias do Sul,2018,26,86.50999999999999
Caxias do Sul,2018,27,37.2
Caxias do Sul,2018,28,19.7
Caxias do Sul,2018,29,93.71000000000001
Caxias do Sul,2018,3,52.540000000000006
Caxias do Sul,2018,30,43.81
Caxias do Sul,2018,31,81.63
Caxias do Sul,2018,32,58.24
Caxias do Sul,2018,33,76.37
Caxias do Sul,2018,35,9.26
Caxias do Sul,2018,4,109.97999999999999
Caxias do Sul,2018,5,46.43
Caxias do Sul,2018,6,68.94
Caxias do Sul,2018,7,84.65
Caxias do Sul,2018,8,102.69999999999999
Caxias do Sul,2018,9,116.41
Ceara-Mirim,2017,27,23.06
Ceara-Mirim,2018,14,27.48
Ceara-Mirim,2018,16,83.62
Cedral,2017,48,38.67
Cedral,2017,49,34.43
Cedral,2018,22,13.43
Cedral,2018,27,191.31
Cedral,2018,4,7.03
Cedro,2018,5,44.94
Cedro de Sao Joao,2017,39,20.0
Cedro de Sao Joao,2018,15,158.38
Cedro do Abaete,2017,42,15.1
Ceilandia,2018,2,28.2
Celina,2018,14,15.1
Celina,2018,5,18.23
Celso Ramos,2017,16,21.31
Celso Ramos,2017,34,15.17
Celso Ramos,2018,15,16.0
Centenario,2017,26,27.48
Centenario do Sul,2017,17,15.17
Centenario do Sul,2017,30,18.23
Centenario do Sul,2017,39,21.4
Centenario do Sul,2018,18,14.52
Centenario do Sul,2018,8,45.13
Central,2017,27,23.39
Central,2018,4,23.58
Central de Minas,2017,38,15.1
Central de Santa Helena,2017,50,19.56
Centralina,2017,18,35.34
Cerejeiras,2017,46,43.24
Cerejeiras,2018,13,35.05
Ceres,2017,15,35.26
Ceres,2017,31,19.38
Ceres,2017,39,16.11
Ceres,2017,40,16.25
Ceres,2017,43,73.71
Ceres,2018,19,38.28
Ceres,2018,31,17.92
Cerqueira Cesar,2017,31,99.98
Cerqueira Cesar,2017,36,24.12
Cerqueira Cesar,2017,38,24.16
Cerqueira Cesar,2017,47,35.55
Cerqueira Cesar,2017,48,43.16
Cerqueira Cesar,2017,50,11.98
Cerqueira Cesar,2018,15,12.99
Cerqueira Cesar,2018,16,13.65
Cerqueira Cesar,2018,2,40.5
Cerqueira Cesar,2018,22,12.77
Cerqueira Cesar,2018,26,16.45
Cerqueira Cesar,2018,30,27.91
Cerqueira Cesar,2018,32,25.5
Cerqueira Cesar,2018,6,22.61
Cerquilho,2017,24,80.1
Cerquilho,2017,3,21.47
Cerquilho,2017,30,17.53
Cerquilho,2017,31,14.47
Cerquilho,2017,33,13.43
Cerquilho,2017,37,30.82
Cerquilho,2017,38,50.0
Cerquilho,2017,41,26.38
Cerquilho,2017,47,25.38
Cerquilho,2017,48,15.1
Cerquilho,2017,49,32.71
Cerquilho,2017,50,47.870000000000005
Cerquilho,2018,1,13.42
Cerquilho,2018,10,26.77
Cerquilho,2018,11,11.85
Cerquilho,2018,15,10.96
Cerquilho,2018,16,13.71
Cerquilho,2018,17,11.74
Cerquilho,2018,19,18.38
Cerquilho,2018,24,13.93
Cerquilho,2018,29,21.43
Cerquilho,2018,3,14.99
Cerquilho,2018,30,13.44
Cerquilho,2018,31,33.6
Cerquilho,2018,4,13.44
Cerquilho,2018,8,11.79
Cerquilho,2018,9,24.05
Cerrito,2018,13,18.94
Cerro Azul,2017,47,16.11
Cerro Azul,2018,14,15.1
Cerro Azul,2018,3,15.1
Cerro Azul,2018,32,16.11
Cerro Grande,2017,43,15.12
Cerro Grande do Sul,2018,7,18.27
Cerro Largo,2017,21,17.63
Cerro Largo,2017,35,18.65
Cerro Largo,2018,18,12.48
Cerro Largo,2018,22,20.8
Cerro Largo,2018,33,18.23
Cerro Largo,2018,5,16.05
Cerro Negro,2018,6,35.32
Cesario Lange,2017,14,11.85
Cesario Lange,2017,20,10.96
Cesario Lange,2017,24,46.77
Cesario Lange,2017,30,21.68
Cesario Lange,2017,45,17.67
Cesario Lange,2017,48,10.96
Cesario Lange,2018,11,17.63
Cesario Lange,2018,19,33.68
Cesario Lange,2018,30,21.61
Cesario Lange,2018,33,12.69
Cesario Lange,2018,4,19.79
Cesario Lange,2018,8,14.58
Ceu Azul,2017,34,15.38
Ceu Azul,2017,4,16.11
Ceu Azul,2017,47,18.0
Ceu Azul,2018,10,36.26
Ceu Azul,2018,18,15.1
Cezarina,2017,19,18.58
Cha Grande,2018,14,43.79
Cha Grande,2018,17,21.6
Cha Grande,2018,9,26.94
Cha de Alegria,2018,25,28.96
Chacara,2018,31,29.0
Chacara,2018,6,21.58
Chale,2017,24,22.19
Chale,2017,44,16.36
Chale,2018,10,17.63
Chapada,2017,10,17.74
Chapada,2017,27,18.23
Chapada,2017,48,23.0
Chapada,2017,51,17.59
Chapada Gaucha,2017,37,21.14
Chapada Gaucha,2018,12,15.63
Chapada Gaucha,2018,34,17.64
Chapada do Norte,2018,34,18.83
Chapada dos Guimaraes,2017,21,16.79
Chapada dos Guimaraes,2017,38,33.87
Chapadao do Ceu,2017,18,44.5
Chapadao do Ceu,2017,26,34.36
Chapadao do Ceu,2017,39,16.18
Chapadao do Ceu,2017,8,28.36
Chapadao do Ceu,2018,1,4.25
Chapadao do Ceu,2018,16,15.1
Chapadao do Lageado,2017,49,49.2
Chapadao do Sul,2017,23,45.54
Chapadao do Sul,2017,51,23.19
Chapadao do Sul,2018,13,16.79
Chapadao do Sul,2018,2,43.29
Chapadao do Sul,2018,23,19.53
Chapadao do Sul,2018,24,18.23
Chapadao do Sul,2018,30,15.1
Chapadao do Sul,2018,6,16.15
Chapadinha,2017,39,34.15
Chapadinha,2017,49,66.13
Chapadinha,2018,13,34.15
Chapadinha,2018,18,22.04
Chapadinha,2018,6,34.15
Chapadinha,2018,7,59.64
Chapeco,2017,11,29.25
Chapeco,2017,18,27.119999999999997
Chapeco,2017,19,13.5
Chapeco,2017,20,75.48
Chapeco,2017,24,21.3
Chapeco,2017,25,52.92
Chapeco,2017,27,75.85000000000001
Chapeco,2017,3,30.2
Chapeco,2017,31,78.06
Chapeco,2017,32,91.92
Chapeco,2017,33,15.1
Chapeco,2017,34,51.01
Chapeco,2017,35,16.54
Chapeco,2017,36,40.019999999999996
Chapeco,2017,37,11.57
Chapeco,2017,38,16.12
Chapeco,2017,40,15.65
Chapeco,2017,41,29.65
Chapeco,2017,42,62.42
Chapeco,2017,43,15.1
Chapeco,2017,46,29.2
Chapeco,2017,47,33.6
Chapeco,2017,48,41.21
Chapeco,2017,50,31.25
Chapeco,2017,52,22.57
Chapeco,2017,6,32.54
Chapeco,2018,1,53.92
Chapeco,2018,11,54.22
Chapeco,2018,12,24.17
Chapeco,2018,14,16.65
Chapeco,2018,15,30.9
Chapeco,2018,17,54.72
Chapeco,2018,18,99.98
Chapeco,2018,19,140.91
Chapeco,2018,2,16.11
Chapeco,2018,20,37.519999999999996
Chapeco,2018,22,37.2
Chapeco,2018,23,64.78
Chapeco,2018,24,63.62
Chapeco,2018,25,61.44
Chapeco,2018,26,22.68
Chapeco,2018,27,15.1
Chapeco,2018,29,52.120000000000005
Chapeco,2018,3,34.04
Chapeco,2018,30,17.6
Chapeco,2018,31,69.83
Chapeco,2018,32,130.65
Chapeco,2018,34,37.47
Chapeco,2018,4,17.95
Chapeco,2018,6,19.52
Chapeco,2018,7,32.02
Chapeco,2018,8,14.52
Charqueada,2017,17,16.04
Charqueada,2017,35,21.71
Charqueada,2017,42,13.24
Charqueada,2017,46,13.39
Charqueada,2018,17,11.85
Charqueada,2018,19,22.79
Charqueada,2018,21,12.97
Charqueada,2018,23,12.99
Charqueada,2018,6,15.66
Charqueadas,2017,11,16.18
Charqueadas,2017,14,45.75
Charqueadas,2017,24,17.67
Charqueadas,2017,30,17.67
Charqueadas,2017,31,16.94
Charqueadas,2017,40,15.56
Charqueadas,2017,47,30.2
Charqueadas,2017,48,27.17
Charqueadas,2017,50,15.23
Charqueadas,2018,1,20.47
Charqueadas,2018,13,33.03
Charqueadas,2018,19,56.26
Charqueadas,2018,20,35.29
Charqueadas,2018,21,15.35
Charqueadas,2018,27,16.47
Charqueadas,2018,33,30.2
Charqueadas,2018,4,15.11
Charqueadas,2018,8,17.64
Charqueadas,2018,9,18.23
Chaval,2018,2,33.43
Chavantes,2017,48,11.85
Chavantes,2017,51,12.69
Chavantes,2018,15,29.589999999999996
Chavantes,2018,19,15.16
Chavantes,2018,24,54.92
Chavantes,2018,30,12.7
Chavantes,2018,32,80.7
Chavantes,2018,8,29.59
Chaveslandia,2018,8,16.39
Chiador,2018,3,17.88
Chiapetta,2018,14,18.16
Chonim,2017,31,13.67
Chonim,2018,20,27.05
Chopinzinho,2017,10,15.01
Chopinzinho,2017,28,16.05
Chopinzinho,2018,4,15.1
Chopinzinho,2018,8,19.32
Chorrocho,2017,29,82.81
Chorrocho,2017,44,50.92
Chorrocho,2017,49,23.28
Chui,2018,13,16.53
Chui,2018,21,17.58
Chui,2018,3,10.96
Cianorte,2017,23,37.38
Cianorte,2017,26,23.21
Cianorte,2017,28,39.07
Cianorte,2017,34,19.83
Cianorte,2017,35,16.11
Cianorte,2017,43,28.1
Cianorte,2017,44,8.2
Cianorte,2017,45,29.04
Cianorte,2017,46,26.78
Cianorte,2017,48,27.68
Cianorte,2017,49,41.12
Cianorte,2017,5,30.2
Cianorte,2017,50,18.23
Cianorte,2017,51,16.11
Cianorte,2017,7,14.52
Cianorte,2018,10,26.79
Cianorte,2018,13,15.66
Cianorte,2018,16,23.52
Cianorte,2018,2,18.01
Cianorte,2018,20,34.63
Cianorte,2018,22,19.59
Cianorte,2018,25,15.1
Cianorte,2018,26,37.14
Cianorte,2018,29,31.42
Cianorte,2018,31,11.77
Cianorte,2018,33,62.86
Cianorte,2018,6,16.64
Cianorte,2018,7,18.15
Cianorte,2018,8,17.66
Cianorte,2018,9,15.1
Cicero Dantas,2017,10,43.36
Cicero Dantas,2017,15,18.22
Cicero Dantas,2017,20,23.4
Cicero Dantas,2017,23,16.79
Cicero Dantas,2018,14,382.51
Cicero Dantas,2018,18,167.31
Cicero Dantas,2018,19,26.76
Cicero Dantas,2018,2,244.15
Cicero Dantas,2018,30,167.31
Cicero Dantas,2018,8,19.76
Cidade Gaucha,2017,13,15.91
Cidade Gaucha,2017,25,15.91
Cidade Gaucha,2017,43,15.91
Cidade Gaucha,2018,20,15.91
Cidade Gaucha,2018,34,26.78
Cidade Gaucha,2018,7,21.89
Cidade Ocidental,2017,18,16.03
Cidade Ocidental,2017,27,17.78
Cidade Ocidental,2017,29,19.58
Cidade Ocidental,2017,47,23.29
Cidade Ocidental,2017,48,18.79
Cidade Ocidental,2018,19,30.2
Cidade Ocidental,2018,6,15.1
Cidelandia,2017,51,152.84
Cidreira,2017,10,15.44
Cidreira,2017,17,17.84
Cidreira,2017,30,33.54
Cidreira,2017,44,23.68
Cidreira,2017,50,16.53
Cidreira,2018,30,36.42
Cidreira,2018,34,16.78
Cipo,2017,45,51.12
Cipo-Guacu,2018,4,8.72
Cipotanea,2018,10,17.23
Claraval,2018,15,26.04
Claro dos Pocoes,2017,49,23.69
Claudia,2018,27,25.63
Claudia,2018,3,44.56
Claudio,2017,26,18.23
Claudio,2017,29,15.15
Claudio,2017,36,36.03
Claudio,2017,37,17.51
Claudio,2017,41,18.32
Claudio,2017,46,16.11
Claudio,2017,48,53.84
Claudio,2017,49,66.17
Claudio,2017,50,24.990000000000002
Claudio,2018,12,26.27
Claudio,2018,19,26.88
Claudio,2018,22,41.66
Claudio,2018,23,18.02
Claudio,2018,7,28.42
Claudio,2018,9,32.91
Clementina,2017,22,38.51
Clementina,2018,15,12.29
Clementina,2018,24,38.25
Clementina,2018,25,13.1
Clementina,2018,28,25.810000000000002
Clevelandia,2017,48,17.6
Clevelandia,2017,5,16.79
Clevelandia,2018,27,15.1
Clevelandia,2018,31,45.3
Coaraci,2018,14,29.67
Coaraci,2018,2,16.79
Coaraci,2018,20,22.83
Coaraci,2018,3,194.22
Cocais,2017,44,0.0
Cocal,2017,16,38.24
Cocal,2017,26,24.94
Cocal,2017,47,25.64
Cocal,2018,28,42.72
Cocal,2018,31,55.3
Cocal,2018,32,34.15
Cocal,2018,7,67.03
Cocal de Telha,2017,5,34.89
Cocal do Sul,2017,19,15.1
Cocal do Sul,2018,25,24.04
Cocal do Sul,2018,30,22.29
Cocalinho,2018,18,21.18
Cocalzinho de Goias,2017,26,91.63
Cocalzinho de Goias,2018,33,51.87
Codo,2017,13,232.69
Codo,2017,50,60.01
Codo,2017,52,38.37
Codo,2018,29,291.72
Codo,2018,33,34.19
Coelho Neto,2018,10,53.01
Coelho Neto,2018,18,131.09
Coelho Neto,2018,8,35.06
Coimbra,2017,48,16.11
Coimbra,2017,50,16.11
Coite do Noia,2017,42,21.11
Colatina,2017,12,26.95
Colatina,2017,19,40.45
Colatina,2017,20,52.78999999999999
Colatina,2017,21,23.36
Colatina,2017,22,16.01
Colatina,2017,23,17.94
Colatina,2017,24,31.15
Colatina,2017,27,15.15
Colatina,2017,29,20.98
Colatina,2017,31,53.62
Colatina,2017,33,29.39
Colatina,2017,35,39.18
Colatina,2017,37,34.54
Colatina,2017,39,17.98
Colatina,2017,42,19.01
Colatina,2017,47,61.49
Colatina,2017,48,52.1
Colatina,2017,49,33.68
Colatina,2017,5,17.53
Colatina,2017,50,34.89
Colatina,2017,51,17.66
Colatina,2017,52,31.509999999999998
Colatina,2018,10,166.55
Colatina,2018,11,48.22
Colatina,2018,12,67.47999999999999
Colatina,2018,13,26.09
Colatina,2018,14,15.14
Colatina,2018,15,68.00999999999999
Colatina,2018,17,6.04
Colatina,2018,18,16.79
Colatina,2018,19,33.489999999999995
Colatina,2018,2,17.72
Colatina,2018,20,53.870000000000005
Colatina,2018,25,72.88
Colatina,2018,26,68.28
Colatina,2018,27,31.700000000000003
Colatina,2018,28,25.63
Colatina,2018,29,19.09
Colatina,2018,3,42.67
Colatina,2018,31,28.9
Colatina,2018,32,40.28
Colatina,2018,33,16.95
Colatina,2018,34,15.9
Colatina,2018,35,11.57
Colatina,2018,4,63.699999999999996
Colatina,2018,6,21.98
Colatina,2018,8,35.03
Colatina,2018,9,34.08
Colider,2017,18,19.89
Colider,2017,29,78.64
Colider,2017,47,35.84
Colider,2018,12,19.95
Colider,2018,2,338.3
Colider,2018,21,43.19
Colider,2018,25,19.94
Colider,2018,31,193.39
Colider,2018,5,20.29
Colina,2017,25,16.33
Colina,2017,29,41.08
Colina,2017,33,10.47
Colina,2017,43,78.12
Colina,2017,44,13.52
Colina,2017,45,21.63
Colina,2017,47,11.74
Colina,2017,6,54.05
Colina,2018,12,16.18
Colina,2018,13,12.18
Colina,2018,2,11.85
Colina,2018,25,15.06
Colina,2018,6,13.21
Colinas,2017,23,36.07
Colinas,2017,49,18.27
Colinas,2018,26,52.78
Colinas,2018,29,48.68
Colinas,2018,32,15.1
Colinas,2018,9,43.46
Colinas do Sul,2018,17,15.1
Colinas do Tocantins,2017,24,27.87
Colinas do Tocantins,2017,42,38.23
Colinas do Tocantins,2017,7,37.7
Colinas do Tocantins,2018,12,38.6
Colinas do Tocantins,2018,18,46.92
Colinas do Tocantins,2018,26,56.28
Colmeia,2017,37,33.68
Colniza,2017,50,84.61
Colniza,2018,1,18.0
Colniza,2018,24,38.94
Colombia,2017,45,19.8
Colombia,2017,46,12.86
Colombia,2018,24,18.56
Colombia,2018,3,12.19
Colombia,2018,7,16.11
Colombo,2017,1,140.52
Colombo,2017,11,17.72
Colombo,2017,12,16.12
Colombo,2017,13,57.97999999999999
Colombo,2017,14,17.06
Colombo,2017,23,14.52
Colombo,2017,28,57.68
Colombo,2017,3,38.64
Colombo,2017,34,12.23
Colombo,2017,40,34.510000000000005
Colombo,2017,42,114.91999999999999
Colombo,2017,43,15.23
Colombo,2017,45,33.55
Colombo,2017,46,58.81999999999999
Colombo,2017,47,38.21
Colombo,2017,48,16.25
Colombo,2017,49,27.0
Colombo,2017,5,17.26
Colombo,2017,50,15.1
Colombo,2017,51,16.32
Colombo,2018,1,49.18
Colombo,2018,12,15.23
Colombo,2018,14,15.1
Colombo,2018,15,15.79
Colombo,2018,16,21.97
Colombo,2018,17,35.55
Colombo,2018,19,33.63
Colombo,2018,20,64.39
Colombo,2018,22,19.5
Colombo,2018,24,23.24
Colombo,2018,26,60.800000000000004
Colombo,2018,27,16.49
Colombo,2018,29,15.17
Colombo,2018,3,8.81
Colombo,2018,30,14.1
Colombo,2018,31,392.71
Colombo,2018,33,63.400000000000006
Colombo,2018,34,32.41
Colombo,2018,4,15.11
Colombo,2018,6,16.98
Colombo,2018,7,23.34
Colombo,2018,8,33.4
Colonia Leopoldina,2018,34,30.44
Colonia Leopoldina,2018,5,23.43
Colorado,2017,11,16.33
Colorado,2017,14,15.16
Colorado,2017,32,16.14
Colorado,2017,40,15.1
Colorado,2017,47,22.33
Colorado,2017,49,108.42
Colorado,2018,16,18.92
Colorado,2018,20,38.29
Colorado,2018,29,24.26
Colorado,2018,7,15.16
Colorado do Oeste,2017,29,42.38
Colorado do Oeste,2017,32,42.38
Colorado do Oeste,2018,24,50.0
Coluna,2017,46,15.58
Coluna,2018,14,14.71
Coluna,2018,29,145.99
Colônia Jordãozinho,2017,4,70.4
Colônia Vitória,2017,18,16.79
Colônia Vitória,2017,42,20.85
Colônia Vitória,2017,52,16.95
Colônia Vitória,2018,10,14.5
Colônia Vitória,2018,28,36.46
Comendador Gomes,2017,20,18.23
Comendador Levy Gasparian,2017,30,17.09
Comendador Levy Gasparian,2017,38,14.52
Comendador Levy Gasparian,2017,41,16.11
Comendador Levy Gasparian,2018,18,28.34
Comendador Levy Gasparian,2018,19,17.09
Comendador Levy Gasparian,2018,23,15.1
Comercinho,2018,13,15.65
Comodoro,2016,40,38.37
Comodoro,2017,28,29.76
Comodoro,2017,5,22.21
Comodoro,2017,50,23.28
Comodoro,2018,14,29.61
Comodoro,2018,29,102.14000000000001
Comodoro,2018,30,26.12
Conceicao,2017,33,24.84
Conceicao,2018,25,48.98
Conceicao,2018,33,35.91
Conceicao da Aparecida,2017,45,18.2
Conceicao da Aparecida,2017,48,12.48
Conceicao da Aparecida,2017,8,64.44
Conceicao da Aparecida,2018,18,17.23
Conceicao da Aparecida,2018,21,35.78
Conceicao da Barra,2017,11,21.17
Conceicao da Barra,2017,19,17.28
Conceicao da Barra,2017,29,61.47
Conceicao da Barra,2017,41,17.28
Conceicao da Barra,2018,17,26.5
Conceicao da Barra,2018,21,15.1
Conceicao da Barra,2018,31,15.15
Conceicao da Barra,2018,32,18.44
Conceicao da Feira,2017,12,18.2
Conceicao da Feira,2017,30,84.59
Conceicao da Feira,2017,35,29.77
Conceicao da Feira,2017,45,37.77
Conceicao da Feira,2018,8,84.6
Conceicao das Alagoas,2017,16,18.0
Conceicao das Alagoas,2017,29,28.22
Conceicao das Alagoas,2017,3,14.2
Conceicao das Alagoas,2017,32,17.6
Conceicao das Alagoas,2017,46,14.57
Conceicao das Alagoas,2017,48,16.45
Conceicao das Alagoas,2017,50,17.55
Conceicao das Alagoas,2018,20,12.48
Conceicao das Pedras,2017,22,12.48
Conceicao das Pedras,2018,16,14.52
Conceicao das Pedras,2018,29,50.5
Conceicao das Pedras,2018,34,20.96
Conceicao de Macabu,2017,28,17.67
Conceicao de Macabu,2017,50,21.15
Conceicao de Macabu,2018,14,79.66
Conceicao de Macabu,2018,16,17.94
Conceicao de Macabu,2018,32,14.13
Conceicao de Macabu,2018,8,15.1
Conceicao do Almeida,2017,42,18.26
Conceicao do Almeida,2018,20,21.14
Conceicao do Araguaia,2017,47,90.26
Conceicao do Araguaia,2018,12,27.73
Conceicao do Araguaia,2018,13,27.14
Conceicao do Araguaia,2018,20,99.34
Conceicao do Araguaia,2018,5,29.37
Conceicao do Araguaia,2018,9,25.63
Conceicao do Caninde,2018,11,34.15
Conceicao do Caninde,2018,19,26.37
Conceicao do Castelo,2017,17,40.31
Conceicao do Castelo,2017,42,18.43
Conceicao do Castelo,2018,23,15.2
Conceicao do Coite,2017,10,35.45
Conceicao do Coite,2017,25,54.9
Conceicao do Coite,2017,34,54.9
Conceicao do Coite,2017,36,108.85
Conceicao do Coite,2018,19,36.57
Conceicao do Coite,2018,22,16.79
Conceicao do Coite,2018,23,22.59
Conceicao do Coite,2018,30,37.96
Conceicao do Coite,2018,8,18.75
Conceicao do Formoso,2017,24,19.25
Conceicao do Jacuipe,2017,11,104.75
Conceicao do Jacuipe,2018,32,27.54
Conceicao do Mato Dentro,2017,18,19.71
Conceicao do Mato Dentro,2017,29,15.26
Conceicao do Mato Dentro,2017,30,16.11
Conceicao do Mato Dentro,2017,32,15.1
Conceicao do Mato Dentro,2017,41,33.39
Conceicao do Mato Dentro,2017,45,14.42
Conceicao do Mato Dentro,2017,47,38.02
Conceicao do Mato Dentro,2017,48,25.14
Conceicao do Mato Dentro,2017,6,17.75
Conceicao do Mato Dentro,2018,17,11.78
Conceicao do Mato Dentro,2018,20,16.93
Conceicao do Mato Dentro,2018,23,26.52
Conceicao do Mato Dentro,2018,26,15.1
Conceicao do Mato Dentro,2018,29,18.77
Conceicao do Mato Dentro,2018,9,35.04
Conceicao do Para,2017,33,14.66
Conceicao do Para,2017,36,15.1
Conceicao do Para,2018,29,19.49
Conceicao do Para,2018,33,20.41
Conceicao do Rio Verde,2017,30,26.27
Conceicao do Rio Verde,2017,34,19.62
Conceicao do Rio Verde,2017,49,15.1
Conceicao do Rio Verde,2018,12,21.08
Conceicao do Rio Verde,2018,13,15.1
Conceicao do Rio Verde,2018,30,28.3
Conceicao do Rio Verde,2018,33,15.1
Conceicao do Tocantins,2017,31,17.78
Conceicao do Tocantins,2017,49,22.59
Conceicao dos Ouros,2017,28,17.59
Conceicao dos Ouros,2017,42,23.49
Conceicao dos Ouros,2017,5,14.59
Conceicao dos Ouros,2018,16,12.48
Conceicao dos Ouros,2018,28,14.59
Conceicao dos Ouros,2018,4,14.58
Conchal,2016,40,34.33
Conchal,2017,13,16.14
Conchal,2017,19,47.69
Conchal,2017,21,10.53
Conchal,2017,28,23.41
Conchal,2017,33,11.85
Conchal,2017,34,90.13
Conchal,2017,39,54.37
Conchal,2017,42,17.78
Conchal,2017,45,12.75
Conchal,2017,47,15.8
Conchal,2017,6,12.54
Conchal,2018,12,19.32
Conchal,2018,19,11.13
Conchal,2018,20,13.99
Conchal,2018,21,13.84
Conchal,2018,23,15.72
Conchas,2017,21,11.99
Conchas,2017,31,17.34
Conchas,2017,38,12.59
Conchas,2018,10,11.86
Conchas,2018,15,13.43
Conchas,2018,24,21.42
Conchas,2018,3,18.5
Concordia,2017,22,16.16
Concordia,2017,29,18.22
Concordia,2017,30,16.95
Concordia,2017,33,50.440000000000005
Concordia,2017,41,10.33
Concordia,2017,42,17.8
Concordia,2017,43,14.52
Concordia,2017,45,114.91
Concordia,2017,46,30.2
Concordia,2017,47,26.43
Concordia,2017,48,46.44
Concordia,2017,49,15.1
Concordia,2017,5,30.3
Concordia,2017,50,32.22
Concordia,2017,52,15.1
Concordia,2018,1,15.1
Concordia,2018,10,32.98
Concordia,2018,11,15.1
Concordia,2018,13,18.19
Concordia,2018,15,20.84
Concordia,2018,18,48.56
Concordia,2018,20,15.1
Concordia,2018,21,50.81
Concordia,2018,23,15.37
Concordia,2018,24,52.86
Concordia,2018,25,42.519999999999996
Concordia,2018,26,30.2
Concordia,2018,27,26.46
Concordia,2018,28,15.1
Concordia,2018,30,14.52
Concordia,2018,31,18.12
Concordia,2018,32,14.59
Concordia,2018,34,25.89
Concordia,2018,4,18.08
Concordia,2018,6,65.89
Concordia,2018,7,56.7
Concordia,2018,8,36.46
Concordia de Mucuri,2018,23,98.56
Concordia do Para,2017,41,26.26
Concordia do Para,2018,7,121.95
Condado,2017,15,43.16
Condado,2017,47,27.55
Condado,2018,22,39.83
Conde,2017,20,20.8
Conde,2017,33,40.31
Conde,2017,38,22.21
Conde,2018,2,22.11
Condeuba,2017,18,36.65
Condeuba,2017,28,16.84
Condeuba,2017,36,22.53
Condor,2017,28,21.35
Condor,2017,29,16.05
Condor,2017,34,29.04
Condor,2017,46,23.46
Condor,2018,18,29.04
Condor,2018,3,21.12
Conego Marinho,2018,5,29.24
Confins,2017,20,26.57
Confins,2017,47,15.66
Confresa,2017,26,20.8
Confresa,2018,1,118.06
Confresa,2018,9,19.72
Congonhal,2017,26,38.53
Congonhal,2017,49,20.64
Congonhal,2018,1,34.95
Congonhas,2017,10,19.59
Congonhas,2017,12,38.54
Congonhas,2017,22,15.24
Congonhas,2017,26,18.49
Congonhas,2017,28,26.43
Congonhas,2017,29,18.23
Congonhas,2017,30,15.46
Congonhas,2017,36,21.54
Congonhas,2017,44,18.23
Congonhas,2017,47,16.46
Congonhas,2017,49,21.93
Congonhas,2017,5,16.42
Congonhas,2017,50,89.36
Congonhas,2017,9,21.34
Congonhas,2018,10,20.98
Congonhas,2018,12,53.769999999999996
Congonhas,2018,14,69.13
Congonhas,2018,15,12.73
Congonhas,2018,16,21.19
