customer_city,order_purchase_date,Total_sales
Alto Garcas,2018-08-09,65.58
Alto Horizonte,2017-11-07,392.1
Alto Horizonte,2018-06-07,71.05
Alto Jequitiba,2017-05-24,91.69
Alto Jequitiba,2017-07-11,77.57
Alto Jequitiba,2018-04-17,106.16999999999999
Alto Jequitiba,2018-05-30,192.92000000000002
Alto Mutum Preto,2018-07-17,125.53
Alto Paraguai,2018-04-29,137.24
Alto Paraiso,2017-08-13,112.42000000000002
Alto Paraiso de Goias,2017-06-10,58.26
Alto Paraiso de Goias,2017-09-25,1445.65
Alto Paraiso de Goias,2017-11-28,64.96
Alto Paraiso de Goias,2017-12-19,105.28
Alto Paraiso de Goias,2017-12-27,178.8
Alto Paraiso de Goias,2018-04-29,1011.9200000000001
Alto Paraiso de Goias,2018-05-06,497.38
Alto Paraiso de Goias,2018-05-23,29.9
Alto Parana,2017-03-16,137.89
Alto Parana,2017-04-06,150.89000000000001
Alto Parana,2017-06-07,119.75999999999999
Alto Parana,2018-05-15,222.19
Alto Parana,2018-07-03,53.83
Alto Paraíso,2018-02-21,73.15
Alto Parnaiba,2017-04-29,429.16999999999996
Alto Parnaiba,2017-06-27,117.1
Alto Parnaiba,2018-01-17,63.15
Alto Parnaiba,2018-04-25,155.39000000000001
Alto Parnaiba,2018-07-25,183.29000000000002
Alto Piquiri,2017-04-19,432.5
Alto Rio Doce,2017-07-25,35.0
Alto Rio Doce,2018-02-14,42.01
Alto Rio Doce,2018-03-16,135.66
Alto Rio Novo,2017-07-09,160.09
Alto Rio Novo,2017-11-07,209.36
Alto Rio Novo,2017-11-16,167.14
Alto Rio Novo,2018-03-11,268.07
Alto Santo,2017-05-23,538.44
Alto Santo,2017-12-23,159.3
Alto Santo,2018-05-28,352.55
Alto Sao Joao,2018-05-24,96.31
Alto Taquari,2017-07-14,630.92
Alto Taquari,2018-03-27,35.28
Alto Taquari,2018-05-26,119.92999999999999
Alto do Rodrigues,2017-03-14,1057.4
Alto do Rodrigues,2017-06-11,577.88
Alto do Rodrigues,2017-06-15,80.67
Alto do Rodrigues,2017-08-02,120.08999999999999
Alto do Rodrigues,2018-02-15,194.43
Alto do Rodrigues,2018-07-20,184.85
Alto do Rodrigues,2018-08-26,1072.41
Altonia,2018-01-16,242.03
Altonia,2018-03-21,127.96000000000001
Altonia,2018-08-07,196.72
Altos,2017-05-18,188.2
Altos,2017-05-21,98.56
Altos,2017-10-07,690.73
Altos,2017-11-25,229.92000000000002
Altos,2018-02-18,778.27
Altos,2018-07-02,265.92
Aluminio,2017-04-08,24.0
Aluminio,2017-04-26,41.0
Aluminio,2017-09-15,91.96000000000001
Aluminio,2017-12-21,19.16
Aluminio,2018-01-02,155.73
Aluminio,2018-01-08,28.85
Aluminio,2018-01-30,223.14
Aluminio,2018-02-14,43.86
Aluminio,2018-03-30,46.71
Aluminio,2018-03-31,30.95
Aluminio,2018-06-04,52.43
Aluminio,2018-06-08,159.68
Aluminio,2018-07-22,171.61
Alvarenga,2018-02-01,95.99
Alvarenga,2018-05-03,94.41
Alvares Machado,2017-08-23,371.15
Alvares Machado,2017-10-13,233.78
Alvares Machado,2017-11-16,40.0
Alvares Machado,2018-02-16,467.6
Alvares Machado,2018-02-27,92.74
Alvares Machado,2018-06-17,42.86
Alvares Machado,2018-08-13,66.64
Alvaro de Carvalho,2017-12-28,180.53
Alvinopolis,2017-01-27,77.89
Alvinopolis,2017-08-25,106.38
Alvinopolis,2017-11-28,38.14
Alvinopolis,2018-02-20,394.65
Alvinopolis,2018-05-14,57.5
Alvinopolis,2018-06-21,77.06
Alvinopolis,2018-08-06,184.03
Alvinopolis,2018-08-19,48.129999999999995
Alvorada,2017-01-17,108.51
Alvorada,2017-03-21,43.0
Alvorada,2017-03-27,56.5
Alvorada,2017-03-29,58.41
Alvorada,2017-05-01,211.88
Alvorada,2017-05-02,87.64
Alvorada,2017-05-19,68.04
Alvorada,2017-05-27,72.37
Alvorada,2017-05-29,40.0
Alvorada,2017-06-22,89.61999999999999
Alvorada,2017-07-11,206.08
Alvorada,2017-07-17,116.94
Alvorada,2017-07-29,153.09
Alvorada,2017-09-11,30.92
Alvorada,2017-09-15,76.57
Alvorada,2017-09-22,144.31
Alvorada,2017-09-26,93.09
Alvorada,2017-10-28,34.089999999999996
Alvorada,2017-11-15,82.92
Alvorada,2017-11-19,126.58
Alvorada,2017-11-25,265.84
Alvorada,2017-11-28,27.42
Alvorada,2017-12-02,31.380000000000003
Alvorada,2017-12-08,172.34
Alvorada,2017-12-09,271.54
Alvorada,2017-12-12,68.04
Alvorada,2018-01-02,176.23000000000002
Alvorada,2018-01-16,113.93
Alvorada,2018-01-19,46.94
Alvorada,2018-01-24,181.55
Alvorada,2018-01-25,362.79
Alvorada,2018-01-27,136.07999999999998
Alvorada,2018-02-01,356.32
Alvorada,2018-02-04,190.48000000000002
Alvorada,2018-02-13,673.34
Alvorada,2018-03-03,1293.26
Alvorada,2018-03-08,41.6
Alvorada,2018-03-13,129.60999999999999
Alvorada,2018-03-20,213.28
Alvorada,2018-03-23,74.19
Alvorada,2018-04-09,279.59000000000003
Alvorada,2018-04-11,39.61
Alvorada,2018-04-26,70.27
Alvorada,2018-04-29,76.66
Alvorada,2018-05-20,338.18
Alvorada,2018-06-04,69.06
Alvorada,2018-06-13,66.6
Alvorada,2018-06-28,362.53999999999996
Alvorada,2018-07-01,29.6
Alvorada,2018-07-06,136.07
Alvorada,2018-07-08,114.84
Alvorada,2018-07-19,125.53
Alvorada,2018-07-21,85.14
Alvorada,2018-07-26,64.1
Alvorada,2018-07-31,27.04
Alvorada,2018-08-13,561.02
Alvorada,2018-08-21,67.22
Alvorada do Norte,2017-12-06,44.69
Alvorada do Norte,2018-01-21,183.89000000000001
Amambai,2017-05-11,86.93
Amambai,2017-10-30,188.34
Amapa do Maranhao,2017-11-18,50.05
Amapora,2017-09-23,40.59
Amaraji,2017-08-31,106.9
Amaral Ferrador,2018-03-27,76.85
Amarante,2017-09-23,953.84
Amarante,2018-03-24,234.19
Amarante,2018-07-20,81.57
Amarante do Maranhao,2018-04-07,169.75
Amarantina,2017-08-26,316.16999999999996
Amarantina,2018-06-02,298.73
Amarantina,2018-06-30,118.75
Amargosa,2017-03-20,71.81
Amargosa,2017-04-06,171.4
Amargosa,2018-03-29,202.0
Amelia Rodrigues,2017-05-02,418.9
Amelia Rodrigues,2018-02-09,95.84
Amelia Rodrigues,2018-07-12,29.29
America Dourada,2017-05-09,217.92000000000002
Americana,2016-10-04,154.73
Americana,2017-01-25,122.06
Americana,2017-01-26,76.36
Americana,2017-02-15,63.269999999999996
Americana,2017-02-19,93.57
Americana,2017-03-06,63.33
Americana,2017-03-08,27.96
Americana,2017-03-14,154.49
Americana,2017-03-21,566.29
Americana,2017-03-25,136.6
Americana,2017-03-28,68.72
Americana,2017-04-04,296.1
Americana,2017-04-17,17.29
Americana,2017-04-21,42.68
Americana,2017-04-23,202.18
Americana,2017-04-30,63.88
Americana,2017-05-06,52.57
Americana,2017-05-08,32.92
Americana,2017-05-09,32.42
Americana,2017-05-15,95.92
Americana,2017-05-16,119.48
Americana,2017-05-17,150.42
Americana,2017-05-21,238.76
Americana,2017-05-24,30.86
Americana,2017-05-29,70.75
Americana,2017-06-03,299.77
Americana,2017-06-06,340.07
Americana,2017-06-07,43.22
Americana,2017-06-17,242.44
Americana,2017-06-19,603.88
Americana,2017-06-23,162.06
Americana,2017-06-30,62.25
Americana,2017-07-03,86.02000000000001
Americana,2017-07-08,71.82
Americana,2017-07-11,101.14
Americana,2017-07-16,270.0
Americana,2017-07-17,67.28999999999999
Americana,2017-07-18,29.95
Americana,2017-07-20,173.37
Americana,2017-07-25,151.59
Americana,2017-07-28,112.25
Americana,2017-07-29,152.08
Americana,2017-08-01,492.40999999999997
Americana,2017-08-05,38.379999999999995
Americana,2017-08-11,353.46000000000004
Americana,2017-08-15,67.79
Americana,2017-08-25,143.83
Americana,2017-08-31,220.04
Americana,2017-09-06,222.66
Americana,2017-09-09,382.08000000000004
Americana,2017-09-10,33.68
Americana,2017-09-11,209.21
Americana,2017-09-14,365.71
Americana,2017-09-15,181.72
Americana,2017-09-17,84.14
Americana,2017-09-19,79.24000000000001
Americana,2017-09-21,15.59
Americana,2017-09-23,114.89
Americana,2017-09-25,121.97
Americana,2017-09-26,301.66999999999996
Americana,2017-10-04,77.65
Americana,2017-10-05,97.09
Americana,2017-10-07,149.72
Americana,2017-10-12,56.6
Americana,2017-10-13,53.72
Americana,2017-10-17,227.04000000000002
Americana,2017-10-18,21.85
Americana,2017-10-22,265.48
Americana,2017-10-23,52.58
Americana,2017-10-26,124.47999999999999
Americana,2017-11-01,415.86
Americana,2017-11-02,90.11
Americana,2017-11-03,54.36
Americana,2017-11-06,47.71
Americana,2017-11-12,112.08
Americana,2017-11-13,40.230000000000004
Americana,2017-11-16,46.79
Americana,2017-11-20,72.75
Americana,2017-11-24,167.56
Americana,2017-11-25,351.22
Americana,2017-11-26,452.71
Americana,2017-11-30,57.68
Americana,2017-12-01,124.13
Americana,2017-12-05,57.77
Americana,2017-12-06,124.4
Americana,2017-12-09,70.89
Americana,2017-12-15,176.86
Americana,2017-12-18,102.64
Americana,2018-01-02,276.31
Americana,2018-01-03,61.730000000000004
Americana,2018-01-05,254.22
Americana,2018-01-07,96.81
Americana,2018-01-19,181.71
Americana,2018-01-22,83.1
Americana,2018-01-23,228.55
Americana,2018-01-24,69.93
Americana,2018-01-27,95.50999999999999
Americana,2018-01-29,201.99
Americana,2018-01-30,65.71000000000001
Americana,2018-01-31,67.98
Americana,2018-02-01,57.16
Americana,2018-02-05,226.45999999999998
Americana,2018-02-06,88.69
Americana,2018-02-07,347.96999999999997
Americana,2018-02-09,79.33
Americana,2018-02-16,109.79
Americana,2018-02-18,71.82
Americana,2018-02-21,70.72
Americana,2018-02-25,96.93
Americana,2018-02-26,182.52
Americana,2018-03-01,191.25
Americana,2018-03-02,21.68
Americana,2018-03-05,131.75
Americana,2018-03-08,428.25
Americana,2018-03-13,227.96
Americana,2018-03-15,323.26
Americana,2018-03-19,55.0
Americana,2018-03-23,943.2
Americana,2018-03-26,675.5899999999999
Americana,2018-03-27,119.48
Americana,2018-03-28,117.58
Americana,2018-04-01,61.800000000000004
Americana,2018-04-03,65.4
Americana,2018-04-04,205.79
Americana,2018-04-05,151.20000000000002
Americana,2018-04-09,236.34
Americana,2018-04-10,23.349999999999998
Americana,2018-04-13,68.78
Americana,2018-04-14,242.8
Americana,2018-04-16,122.17
Americana,2018-04-18,528.95
Americana,2018-04-22,346.51
Americana,2018-04-24,131.44
Americana,2018-04-25,1008.62
Americana,2018-04-28,62.41
Americana,2018-05-01,1060.24
Americana,2018-05-03,172.28
Americana,2018-05-05,97.79
Americana,2018-05-07,293.41
Americana,2018-05-08,124.85
Americana,2018-05-10,661.4399999999999
Americana,2018-05-12,36.35
Americana,2018-05-14,99.42999999999999
Americana,2018-05-15,242.84
Americana,2018-05-16,81.73
Americana,2018-05-24,177.38
Americana,2018-05-28,59.74
Americana,2018-05-29,115.44
Americana,2018-06-01,112.71000000000001
Americana,2018-06-04,34.75
Americana,2018-06-06,699.94
Americana,2018-06-08,207.23
Americana,2018-06-09,49.78
Americana,2018-06-11,91.44
Americana,2018-06-16,21.38
Americana,2018-06-19,230.01
Americana,2018-06-21,37.480000000000004
Americana,2018-06-26,43.28
Americana,2018-06-28,113.26
Americana,2018-06-30,99.43
Americana,2018-07-10,263.6
Americana,2018-07-13,59.46
Americana,2018-07-17,131.8
Americana,2018-07-18,100.3
Americana,2018-07-19,120.17999999999999
Americana,2018-07-20,479.37
Americana,2018-07-22,285.79
Americana,2018-07-23,102.64
Americana,2018-07-25,69.64
Americana,2018-08-01,96.81
Americana,2018-08-02,193.5
Americana,2018-08-03,71.75999999999999
Americana,2018-08-06,77.23
Americana,2018-08-08,415.86
Americana,2018-08-10,83.23
Americana,2018-08-14,26.38
Americana,2018-08-15,127.01999999999998
Americana,2018-08-16,221.69
Americana,2018-08-20,131.57999999999998
Americana,2018-08-22,183.43
Americano do Brasil,2017-04-24,140.97
Americano do Brasil,2018-04-05,47.1
Americo Brasiliense,2017-05-03,237.0
Americo Brasiliense,2017-07-19,103.14
Americo Brasiliense,2017-08-07,99.88999999999999
Americo Brasiliense,2017-09-26,154.23000000000002
Americo Brasiliense,2017-12-06,222.68
Americo Brasiliense,2018-01-21,33.85
Americo Brasiliense,2018-02-19,102.03
Americo Brasiliense,2018-07-04,43.86
Americo Brasiliense,2018-07-18,41.839999999999996
Americo Brasiliense,2018-08-01,395.03999999999996
Americo Brasiliense,2018-08-17,51.84
Ametista do Sul,2018-05-04,214.11
Amontada,2017-08-02,81.57
Amparo,2017-03-23,186.72
Amparo,2017-03-29,46.92
Amparo,2017-04-18,61.75
Amparo,2017-04-19,91.16
Amparo,2017-05-03,277.17
Amparo,2017-05-14,164.61
Amparo,2017-05-27,58.589999999999996
Amparo,2017-06-05,428.54
Amparo,2017-06-18,432.18
Amparo,2017-06-20,77.89
Amparo,2017-07-02,99.35
Amparo,2017-07-08,208.88
Amparo,2017-07-13,71.07
Amparo,2017-07-15,138.92
Amparo,2017-07-18,32.629999999999995
Amparo,2017-07-27,198.19
Amparo,2017-08-03,61.75
Amparo,2017-08-04,102.14000000000001
Amparo,2017-08-07,100.42999999999999
Amparo,2017-08-17,140.3
Amparo,2017-09-18,279.95000000000005
Amparo,2017-09-27,349.76
Amparo,2017-09-28,206.99
Amparo,2017-10-03,349.66
Amparo,2017-10-08,36.42
Amparo,2017-11-03,37.83
Amparo,2017-11-13,76.7
Amparo,2017-11-16,507.82
Amparo,2017-11-29,284.33
Amparo,2017-12-03,70.91
Amparo,2017-12-11,165.04
Amparo,2017-12-28,57.800000000000004
Amparo,2017-12-29,126.4
Amparo,2018-01-01,299.77
Amparo,2018-01-02,53.0
Amparo,2018-01-03,55.6
Amparo,2018-01-05,42.41
Amparo,2018-01-14,57.980000000000004
Amparo,2018-01-23,178.32
Amparo,2018-01-31,639.88
Amparo,2018-02-23,180.4
Amparo,2018-02-25,52.589999999999996
Amparo,2018-03-04,100.86
Amparo,2018-03-11,282.95
Amparo,2018-03-17,175.64000000000001
Amparo,2018-04-11,514.99
Amparo,2018-04-26,987.15
Amparo,2018-04-27,1339.1999999999998
Amparo,2018-05-02,365.37
Amparo,2018-05-14,77.64
Amparo,2018-05-17,138.98000000000002
Amparo,2018-05-18,37.69
Amparo,2018-05-19,118.36000000000001
Amparo,2018-05-27,35.86
Amparo,2018-06-18,234.57
Amparo,2018-06-19,73.5
Amparo,2018-06-26,129.64000000000001
Amparo,2018-07-03,100.12
Amparo,2018-07-24,105.06
Amparo,2018-07-30,83.3
Amparo,2018-08-08,112.61000000000001
Amparo da Serra,2017-11-11,66.06
Ampere,2017-04-22,95.31
Ampere,2017-05-30,25.509999999999998
Ampere,2017-06-04,197.91
Ampere,2017-06-19,52.01
Ampere,2017-11-01,44.089999999999996
Ampere,2018-02-13,53.5
Ampere,2018-04-12,52.01
Ampere,2018-05-01,1246.9
Ampere,2018-05-29,52.01
Ampere,2018-07-31,63.010000000000005
Ampere,2018-08-12,52.01
Anadia,2018-01-09,398.46
Anage,2018-03-18,161.18
Anajatuba,2018-02-17,198.68
Analandia,2017-09-08,94.04
Analandia,2018-01-06,42.41
Analandia,2018-02-25,218.11
Ananas,2017-07-08,61.43
Ananas,2017-09-01,122.75999999999999
Ananindeua,2017-02-01,558.53
Ananindeua,2017-03-14,26.13
Ananindeua,2017-04-02,110.03
Ananindeua,2017-04-13,47.62
Ananindeua,2017-04-25,41.06
Ananindeua,2017-05-15,229.5
Ananindeua,2017-05-16,55.129999999999995
Ananindeua,2017-05-23,168.03
Ananindeua,2017-06-01,169.72
Ananindeua,2017-06-08,146.43
Ananindeua,2017-06-20,122.88000000000001
Ananindeua,2017-07-06,36.62
Ananindeua,2017-07-19,707.04
Ananindeua,2017-07-20,66.63
Ananindeua,2017-08-07,236.56
Ananindeua,2017-08-09,97.83
Ananindeua,2017-08-11,193.47
Ananindeua,2017-08-22,177.39
Ananindeua,2017-09-03,108.86999999999999
Ananindeua,2017-09-13,63.79
Ananindeua,2017-09-27,37.53
Ananindeua,2017-09-29,92.62
Ananindeua,2017-10-02,81.88
Ananindeua,2017-10-08,289.42
Ananindeua,2017-10-12,610.59
Ananindeua,2017-10-13,274.6
Ananindeua,2017-11-09,123.21000000000001
Ananindeua,2017-11-10,148.04000000000002
Ananindeua,2017-11-12,65.28999999999999
Ananindeua,2017-11-24,191.60000000000002
Ananindeua,2017-11-25,711.95
Ananindeua,2017-11-28,329.3
Ananindeua,2017-12-01,401.36
Ananindeua,2017-12-02,157.2
Ananindeua,2017-12-04,234.89
Ananindeua,2017-12-05,415.29999999999995
Ananindeua,2017-12-09,151.26
Ananindeua,2017-12-20,179.91
Ananindeua,2018-01-09,32.629999999999995
Ananindeua,2018-01-10,89.16999999999999
Ananindeua,2018-01-14,231.26
Ananindeua,2018-01-15,458.83000000000004
Ananindeua,2018-01-27,180.96
Ananindeua,2018-01-31,114.98
Ananindeua,2018-02-08,192.7
Ananindeua,2018-02-10,237.45
Ananindeua,2018-02-12,131.57
Ananindeua,2018-02-19,85.22999999999999
Ananindeua,2018-02-22,135.95000000000002
Ananindeua,2018-02-27,2785.44
Ananindeua,2018-03-02,168.12
Ananindeua,2018-03-05,59.05
Ananindeua,2018-03-07,309.73
Ananindeua,2018-03-25,465.25
Ananindeua,2018-03-29,118.94
Ananindeua,2018-04-01,162.41
Ananindeua,2018-04-06,510.22
Ananindeua,2018-04-07,109.91
Ananindeua,2018-04-18,230.32
Ananindeua,2018-04-24,109.39
Ananindeua,2018-04-30,317.89
Ananindeua,2018-05-02,109.16
Ananindeua,2018-05-04,186.3
Ananindeua,2018-05-05,231.37
Ananindeua,2018-05-06,126.94999999999999
Ananindeua,2018-05-09,53.05
Ananindeua,2018-05-16,328.15
Ananindeua,2018-05-19,62.120000000000005
Ananindeua,2018-05-29,410.26
Ananindeua,2018-06-01,196.35000000000002
Ananindeua,2018-06-11,306.31
Ananindeua,2018-06-14,66.63
Ananindeua,2018-06-24,102.84
Ananindeua,2018-07-01,89.7
Ananindeua,2018-07-17,156.12
Ananindeua,2018-07-18,104.41
Ananindeua,2018-07-19,46.629999999999995
Ananindeua,2018-07-22,473.2
Ananindeua,2018-07-29,32.629999999999995
Ananindeua,2018-08-01,249.84
Ananindeua,2018-08-03,109.98
Ananindeua,2018-08-04,125.95
Ananindeua,2018-08-05,1079.71
Ananindeua,2018-08-08,4438.62
Ananindeua,2018-08-09,116.07
Ananindeua,2018-08-10,178.96
Ananindeua,2018-08-11,97.42
Ananindeua,2018-08-15,47.33
Ananindeua,2018-08-22,139.53
Anapolis,2016-10-04,88.0
Anapolis,2017-01-22,64.14
Anapolis,2017-02-09,101.33000000000001
Anapolis,2017-02-11,92.19
Anapolis,2017-02-26,72.14
Anapolis,2017-03-01,135.41
Anapolis,2017-03-09,64.1
Anapolis,2017-03-14,52.77
Anapolis,2017-03-15,50.2
Anapolis,2017-03-16,97.77000000000001
Anapolis,2017-03-21,238.69
Anapolis,2017-03-26,340.73
Anapolis,2017-03-27,389.9
Anapolis,2017-03-28,360.38
Anapolis,2017-04-05,65.09
Anapolis,2017-05-01,431.57
Anapolis,2017-05-03,195.91
Anapolis,2017-05-04,157.52
Anapolis,2017-05-19,336.38
Anapolis,2017-05-23,206.07
Anapolis,2017-05-27,77.64
Anapolis,2017-05-31,403.81000000000006
Anapolis,2017-06-12,246.38
Anapolis,2017-06-21,65.09
Anapolis,2017-06-27,105.87
Anapolis,2017-07-05,149.51
Anapolis,2017-07-10,297.31
Anapolis,2017-07-20,77.28999999999999
Anapolis,2017-07-24,94.39
Anapolis,2017-07-25,125.44
Anapolis,2017-08-04,108.30000000000001
Anapolis,2017-08-08,115.94
Anapolis,2017-08-13,66.66
Anapolis,2017-08-29,197.52
Anapolis,2017-09-05,66.65
Anapolis,2017-09-09,1401.85
Anapolis,2017-09-13,958.87
Anapolis,2017-10-01,439.98
Anapolis,2017-10-03,183.62
Anapolis,2017-10-25,261.46000000000004
Anapolis,2017-10-30,79.56
Anapolis,2017-11-14,62.62
Anapolis,2017-11-20,27.67
Anapolis,2017-11-23,116.30000000000001
Anapolis,2017-11-24,56.78
Anapolis,2017-12-02,23.910000000000004
Anapolis,2017-12-03,189.79000000000002
Anapolis,2017-12-25,111.02000000000001
Anapolis,2017-12-26,61.1
Anapolis,2018-01-02,121.19999999999999
Anapolis,2018-01-09,130.88
Anapolis,2018-01-12,90.88000000000001
Anapolis,2018-01-13,298.55
Anapolis,2018-01-14,252.1
Anapolis,2018-02-02,111.75
Anapolis,2018-02-06,164.75
Anapolis,2018-02-11,80.81
Anapolis,2018-02-14,390.06
Anapolis,2018-02-20,67.44
Anapolis,2018-02-28,395.13
Anapolis,2018-03-02,662.48
Anapolis,2018-03-20,93.0
Anapolis,2018-03-23,104.83999999999999
Anapolis,2018-03-27,27.68
Anapolis,2018-04-01,204.75
Anapolis,2018-04-07,505.2
Anapolis,2018-04-12,113.49000000000001
Anapolis,2018-04-13,80.98
Anapolis,2018-04-15,71.03999999999999
Anapolis,2018-04-18,157.97
Anapolis,2018-04-23,70.14
Anapolis,2018-04-28,1035.03
Anapolis,2018-05-02,42.78
Anapolis,2018-05-07,52.0
Anapolis,2018-05-09,231.82
Anapolis,2018-05-13,163.54
Anapolis,2018-05-17,278.5
Anapolis,2018-05-18,548.3699999999999
Anapolis,2018-05-26,64.96
Anapolis,2018-05-29,75.85
Anapolis,2018-05-31,28.0
Anapolis,2018-06-01,249.49
Anapolis,2018-06-04,481.92999999999995
Anapolis,2018-06-08,133.34
Anapolis,2018-06-18,226.75
Anapolis,2018-06-24,68.44
Anapolis,2018-07-09,91.18
Anapolis,2018-07-13,188.5
Anapolis,2018-07-18,229.15
Anapolis,2018-07-26,502.72
Anapolis,2018-08-02,52.04
Anapolis,2018-08-03,65.53999999999999
Anapolis,2018-08-05,190.24
Anapolis,2018-08-07,110.42
Anapolis,2018-08-09,44.1
Anapolis,2018-08-10,621.41
Anapolis,2018-08-12,146.71
Anapolis,2018-08-15,119.38999999999999
Anapolis,2018-08-17,34.089999999999996
Anapolis,2018-08-21,72.53
Anapu,2017-05-13,98.79
Anapu,2017-11-21,37.81
Anapu,2018-03-17,214.94
Anapu,2018-08-13,129.0
Anapurus,2017-08-21,155.05
Anastacio,2018-01-31,104.05
Anastacio,2018-05-03,48.69
Anaurilandia,2017-12-13,86.24
Anchieta,2017-03-17,457.21
Anchieta,2017-08-03,45.08
Anchieta,2017-08-25,37.769999999999996
Anchieta,2017-09-25,171.57000000000002
Anchieta,2017-11-06,102.74000000000001
Anchieta,2017-12-04,56.01
Anchieta,2017-12-13,33.31
Anchieta,2018-01-02,168.51000000000002
Anchieta,2018-01-06,72.6
Anchieta,2018-01-13,96.57
Anchieta,2018-01-30,221.79000000000002
Anchieta,2018-03-20,195.95
Anchieta,2018-04-14,145.31
Anchieta,2018-07-16,147.99
Anchieta,2018-08-14,119.80000000000001
Anchieta,2018-08-20,147.23
Anchieta,2018-08-23,157.45
Andira,2017-02-06,138.07999999999998
Andira,2017-02-26,65.0
Andira,2017-05-09,118.92999999999999
Andira,2017-05-11,316.88
Andira,2017-06-17,187.24
Andira,2017-11-26,44.99
Andira,2017-11-27,185.63
Andira,2018-02-26,356.62
Andira,2018-06-12,55.730000000000004
Andira,2018-07-31,1113.8
Andira,2018-08-22,316.88
Andorinha,2017-08-12,68.7
Andorinha,2017-12-04,264.22
Andorinha,2017-12-27,234.34
Andorinha,2018-05-19,157.54
Andorinha,2018-08-15,148.5
Andradas,2017-08-11,226.44
Andradas,2017-08-26,38.14
Andradas,2017-10-11,335.48
Andradas,2017-12-27,474.37
Andradas,2018-02-05,216.6
Andradas,2018-03-01,179.19
Andradas,2018-05-02,97.81
Andradas,2018-05-17,136.45
Andradas,2018-05-23,94.63000000000001
Andradas,2018-06-01,146.46
Andradas,2018-06-11,543.0699999999999
Andradas,2018-06-27,114.45
Andradas,2018-08-07,217.63
Andradas,2018-08-08,433.46
Andrade Pinto,2018-01-31,232.79
Andradina,2017-03-24,525.92
Andradina,2017-04-06,82.73
Andradina,2017-04-11,599.4
Andradina,2017-05-10,155.43
Andradina,2017-06-01,73.34
Andradina,2017-06-13,143.92000000000002
Andradina,2017-06-26,358.16999999999996
Andradina,2017-07-20,163.71
Andradina,2017-08-10,97.91999999999999
Andradina,2017-08-16,226.34
Andradina,2017-09-11,357.74
Andradina,2017-09-25,102.28
Andradina,2017-10-22,93.21
Andradina,2017-11-09,53.0
Andradina,2017-11-25,1518.8400000000001
Andradina,2017-12-04,133.76
Andradina,2017-12-05,35.839999999999996
Andradina,2017-12-20,28.75
Andradina,2018-01-08,466.42
Andradina,2018-02-28,56.75
Andradina,2018-03-01,63.44
Andradina,2018-03-19,91.3
Andradina,2018-03-31,163.07
Andradina,2018-04-01,92.57
Andradina,2018-04-15,685.7
Andradina,2018-04-18,363.78
Andradina,2018-05-03,115.42999999999999
Andradina,2018-05-05,86.08000000000001
Andradina,2018-05-14,1236.76
Andradina,2018-05-18,110.72
Andradina,2018-05-25,73.34
Andradina,2018-06-11,143.35
Andradina,2018-06-18,28.93
Andradina,2018-07-09,107.66000000000001
Andradina,2018-07-24,656.84
Andradina,2018-07-26,203.39
Andradina,2018-08-05,240.14
Andradina,2018-08-08,102.03
Andradina,2018-08-10,94.87
Andradina,2018-08-13,169.51
Andrelandia,2018-02-15,61.09
Andrelandia,2018-03-03,76.51
Andrelandia,2018-06-16,30.1
Andrelandia,2018-08-08,147.41
Andrequice,2018-05-15,215.14
Angatuba,2017-03-16,53.269999999999996
Angatuba,2017-04-19,647.49
Angatuba,2017-07-15,58.28
Angatuba,2017-07-29,103.19
Angatuba,2017-11-13,347.32000000000005
Angatuba,2017-11-19,67.62
Angatuba,2017-12-19,137.37
Angatuba,2018-01-21,63.349999999999994
Angatuba,2018-05-06,65.87
Angatuba,2018-05-22,316.75
Angatuba,2018-08-02,71.85
