customer_city,order_purchase_year,order_purchase_week,Total_sales
Sao Caetano do Sul,2018,33,1772.7400000000002
Sao Caetano do Sul,2018,34,395.7
Sao Caetano do Sul,2018,35,87.81
Sao Caetano do Sul,2018,4,107.41
Sao Caetano do Sul,2018,5,696.5
Sao Caetano do Sul,2018,6,239.68
Sao Caetano do Sul,2018,7,432.62
Sao Caetano do Sul,2018,8,844.6300000000001
Sao Caetano do Sul,2018,9,740.8299999999999
Sao Caitano,2017,52,81.34
Sao Carlos,2017,10,101.14
Sao Carlos,2017,11,139.45000000000002
Sao Carlos,2017,12,162.96
Sao Carlos,2017,13,307.38
Sao Carlos,2017,14,615.78
Sao Carlos,2017,16,840.96
Sao Carlos,2017,17,541.8799999999999
Sao Carlos,2017,20,355.48
Sao Carlos,2017,21,61.69
Sao Carlos,2017,22,144.72000000000003
Sao Carlos,2017,23,387.49
Sao Carlos,2017,24,101.14
Sao Carlos,2017,25,147.01
Sao Carlos,2017,26,175.46
Sao Carlos,2017,27,136.5
Sao Carlos,2017,28,51.79
Sao Carlos,2017,29,285.07
Sao Carlos,2017,30,250.56
Sao Carlos,2017,31,239.13
Sao Carlos,2017,32,1110.66
Sao Carlos,2017,34,446.82
Sao Carlos,2017,35,891.0500000000002
Sao Carlos,2017,36,561.22
Sao Carlos,2017,37,113.71
Sao Carlos,2017,38,1906.79
Sao Carlos,2017,39,200.26999999999998
Sao Carlos,2017,40,61.75
Sao Carlos,2017,41,236.79999999999998
Sao Carlos,2017,42,250.02
Sao Carlos,2017,43,234.46
Sao Carlos,2017,44,47.75
Sao Carlos,2017,45,419.26000000000005
Sao Carlos,2017,46,393.98
Sao Carlos,2017,47,296.81
Sao Carlos,2017,48,310.43999999999994
Sao Carlos,2017,49,642.06
Sao Carlos,2017,5,86.53999999999999
Sao Carlos,2017,50,436.53
Sao Carlos,2017,52,376.47
Sao Carlos,2017,7,61.75
Sao Carlos,2017,8,78.3
Sao Carlos,2018,1,1048.04
Sao Carlos,2018,10,504.43000000000006
Sao Carlos,2018,12,662.75
Sao Carlos,2018,13,325.15999999999997
Sao Carlos,2018,14,1016.6299999999999
Sao Carlos,2018,15,710.45
Sao Carlos,2018,16,294.39
Sao Carlos,2018,17,394.97
Sao Carlos,2018,18,567.1099999999999
Sao Carlos,2018,19,1326.8300000000002
Sao Carlos,2018,2,190.87
Sao Carlos,2018,20,183.41
Sao Carlos,2018,21,149.0
Sao Carlos,2018,22,417.77000000000004
Sao Carlos,2018,23,403.73
Sao Carlos,2018,24,141.5
Sao Carlos,2018,25,77.57
Sao Carlos,2018,26,1368.1800000000003
Sao Carlos,2018,27,216.7
Sao Carlos,2018,28,691.27
Sao Carlos,2018,29,1286.12
Sao Carlos,2018,3,746.72
Sao Carlos,2018,30,400.36
Sao Carlos,2018,31,1529.4800000000002
Sao Carlos,2018,32,1099.71
Sao Carlos,2018,33,662.9499999999999
Sao Carlos,2018,34,56.79
Sao Carlos,2018,35,158.94
Sao Carlos,2018,4,334.99
Sao Carlos,2018,5,147.69
Sao Carlos,2018,6,29.75
Sao Carlos,2018,7,65.09
Sao Carlos,2018,8,432.06000000000006
Sao Carlos,2018,9,447.90999999999997
Sao Carlos do Ivai,2018,18,119.95
Sao Carlos do Ivai,2018,7,104.65
Sao Clemente,2018,31,154.86
Sao Cristovao,2017,13,144.87
Sao Cristovao,2017,17,50.15
Sao Cristovao,2017,21,176.34
Sao Cristovao,2017,3,191.68
Sao Cristovao,2017,48,119.15
Sao Cristovao,2018,17,11000.77
Sao Cristovao,2018,18,94.68
Sao Cristovao,2018,25,72.15
Sao Cristovao,2018,3,38.68
Sao Cristovao,2018,31,739.7
Sao Cristovao,2018,32,57.48
Sao Cristovao,2018,7,53.05
Sao Cristovao do Sul,2017,48,137.07
Sao Desiderio,2017,22,2130.13
Sao Desiderio,2017,47,161.19
Sao Desiderio,2018,31,158.45000000000002
Sao Desiderio,2018,6,30.77
Sao Domingos,2017,37,170.01
Sao Domingos,2017,47,310.7
Sao Domingos,2017,49,44.1
Sao Domingos,2017,8,58.39
Sao Domingos,2018,11,77.06
Sao Domingos,2018,16,138.07999999999998
Sao Domingos,2018,31,95.37
Sao Domingos,2018,32,85.68
Sao Domingos das Dores,2018,24,69.9
Sao Domingos do Araguaia,2018,20,555.08
Sao Domingos do Capim,2017,45,167.22
Sao Domingos do Capim,2018,23,88.52
Sao Domingos do Maranhao,2017,38,49.05
Sao Domingos do Maranhao,2017,8,157.45999999999998
Sao Domingos do Maranhao,2018,8,586.56
Sao Domingos do Norte,2018,18,174.32
Sao Domingos do Prata,2017,30,141.09
Sao Domingos do Prata,2017,46,190.96
Sao Domingos do Prata,2018,18,186.64
Sao Domingos do Prata,2018,19,108.92
Sao Domingos do Prata,2018,31,112.13
Sao Felipe,2017,27,484.94
Sao Felipe,2017,52,342.07
Sao Felix,2018,30,44.69
Sao Felix do Araguaia,2017,32,43.959999999999994
Sao Felix do Araguaia,2018,18,233.44
Sao Felix do Coribe,2017,7,492.06
Sao Felix do Piaui,2018,8,137.14000000000001
Sao Felix do Xingu,2017,46,283.62
Sao Felix do Xingu,2018,20,107.35000000000001
Sao Felix do Xingu,2018,4,84.29
Sao Felix do Xingu,2018,5,96.93
Sao Felix do Xingu,2018,9,658.65
Sao Fernando,2017,35,160.58
Sao Fidelis,2016,40,90.28
Sao Fidelis,2017,29,155.88
Sao Fidelis,2017,3,46.1
Sao Fidelis,2017,31,197.07000000000002
Sao Fidelis,2017,36,140.52
Sao Fidelis,2017,4,497.44
Sao Fidelis,2017,50,254.28
Sao Fidelis,2017,52,49.84
Sao Fidelis,2017,7,218.35
Sao Fidelis,2018,13,44.32
Sao Fidelis,2018,14,87.24
Sao Fidelis,2018,2,143.91
Sao Fidelis,2018,27,63.519999999999996
Sao Fidelis,2018,28,113.72999999999999
Sao Fidelis,2018,31,35.69
Sao Fidelis,2018,9,431.06
Sao Francisco,2017,29,248.84
Sao Francisco,2017,40,48.22
Sao Francisco,2017,44,146.13
Sao Francisco,2017,45,734.14
Sao Francisco,2017,47,89.08000000000001
Sao Francisco,2017,5,137.97
Sao Francisco,2017,50,61.46
Sao Francisco,2018,14,274.63
Sao Francisco,2018,17,28.75
Sao Francisco,2018,2,97.87
Sao Francisco,2018,22,32.51
Sao Francisco,2018,24,124.53999999999999
Sao Francisco,2018,34,146.42000000000002
Sao Francisco de Assis,2017,18,66.1
Sao Francisco de Assis,2017,47,79.28999999999999
Sao Francisco de Assis,2018,32,160.17
Sao Francisco de Assis,2018,7,36.45
Sao Francisco de Itabapoana,2017,14,162.97
Sao Francisco de Itabapoana,2017,24,72.14
Sao Francisco de Itabapoana,2017,36,195.91
Sao Francisco de Itabapoana,2017,4,259.46
Sao Francisco de Itabapoana,2017,46,149.98
Sao Francisco de Itabapoana,2017,49,67.5
Sao Francisco de Itabapoana,2018,2,26.38
Sao Francisco de Itabapoana,2018,28,138.07999999999998
Sao Francisco de Itabapoana,2018,30,148.15
Sao Francisco de Itabapoana,2018,7,43.6
Sao Francisco de Paula,2017,18,66.67
Sao Francisco de Paula,2017,31,65.0
Sao Francisco de Paula,2017,49,1060.8600000000001
Sao Francisco de Paula,2018,18,167.29
Sao Francisco de Paula,2018,26,41.0
Sao Francisco de Paula,2018,3,50.1
Sao Francisco de Paula,2018,6,36.849999999999994
Sao Francisco de Sales,2018,23,301.04999999999995
Sao Francisco do Brejao,2018,30,82.75
Sao Francisco do Conde,2017,41,186.62
Sao Francisco do Conde,2018,15,228.12
Sao Francisco do Conde,2018,18,34.78
Sao Francisco do Conde,2018,33,69.49
Sao Francisco do Conde,2018,5,47.69
Sao Francisco do Gloria,2018,10,91.35000000000001
Sao Francisco do Guapore,2017,19,128.08
Sao Francisco do Guapore,2018,2,133.22
Sao Francisco do Humaita,2018,16,207.32000000000002
Sao Francisco do Maranhao,2018,23,84.05
Sao Francisco do Para,2018,9,377.6
Sao Francisco do Sul,2017,15,78.47999999999999
Sao Francisco do Sul,2017,17,59.769999999999996
Sao Francisco do Sul,2017,4,204.07
Sao Francisco do Sul,2017,47,50.1
Sao Francisco do Sul,2017,50,86.24
Sao Francisco do Sul,2017,6,73.15
Sao Francisco do Sul,2018,13,56.4
Sao Francisco do Sul,2018,14,160.76
Sao Francisco do Sul,2018,15,44.1
Sao Francisco do Sul,2018,16,86.24
Sao Francisco do Sul,2018,17,59.46
Sao Francisco do Sul,2018,18,132.57
Sao Francisco do Sul,2018,21,94.3
Sao Francisco do Sul,2018,25,211.6
Sao Francisco do Sul,2018,26,315.65
Sao Francisco do Sul,2018,31,54.1
Sao Francisco do Sul,2018,4,113.52
Sao Francisco do Sul,2018,5,34.0
Sao Francisco do Sul,2018,6,114.34
Sao Francisco do Sul,2018,8,164.01
Sao Francisco do Sul,2018,9,145.56
Sao Gabriel,2017,11,144.31
Sao Gabriel,2017,15,82.12
Sao Gabriel,2017,20,36.129999999999995
Sao Gabriel,2017,23,153.35999999999999
Sao Gabriel,2017,24,81.13999999999999
Sao Gabriel,2017,26,156.09
Sao Gabriel,2017,47,226.20999999999998
Sao Gabriel,2017,49,106.54
Sao Gabriel,2017,50,199.27
Sao Gabriel,2017,51,112.89
Sao Gabriel,2018,12,91.22999999999999
Sao Gabriel,2018,14,120.22
Sao Gabriel,2018,15,185.94
Sao Gabriel,2018,17,78.2
Sao Gabriel,2018,18,193.3
Sao Gabriel,2018,2,128.24
Sao Gabriel,2018,23,36.089999999999996
Sao Gabriel,2018,27,676.34
Sao Gabriel,2018,31,317.7
Sao Gabriel,2018,6,128.02
Sao Gabriel,2018,8,81.13999999999999
Sao Gabriel,2018,9,115.94
Sao Gabriel da Palha,2017,26,120.9
Sao Gabriel da Palha,2017,40,140.0
Sao Gabriel da Palha,2018,17,185.93
Sao Gabriel da Palha,2018,20,226.24
Sao Gabriel da Palha,2018,22,120.08000000000001
Sao Gabriel da Palha,2018,24,37.89
Sao Gabriel da Palha,2018,33,140.0
Sao Gabriel da Palha,2018,34,146.60000000000002
Sao Gabriel do Oeste,2017,26,70.14
Sao Gabriel do Oeste,2017,28,176.55
Sao Gabriel do Oeste,2017,42,275.58
Sao Gabriel do Oeste,2017,51,134.16000000000003
Sao Gabriel do Oeste,2018,10,180.6
Sao Gabriel do Oeste,2018,29,268.81
Sao Gabriel do Oeste,2018,3,250.4
Sao Geraldo,2017,31,168.36
Sao Geraldo,2017,40,114.02000000000001
Sao Geraldo,2017,44,103.86
Sao Geraldo,2017,5,148.9
Sao Geraldo,2018,15,67.5
Sao Geraldo,2018,16,57.6
Sao Geraldo,2018,24,168.36
Sao Geraldo da Piedade,2018,4,321.56
Sao Geraldo do Baguari,2017,52,142.96
Sao Goncalo,2016,40,41.22
Sao Goncalo,2017,10,936.5699999999999
Sao Goncalo,2017,11,242.88000000000002
Sao Goncalo,2017,12,580.9
Sao Goncalo,2017,13,476.97
Sao Goncalo,2017,14,41.95
Sao Goncalo,2017,15,268.8
Sao Goncalo,2017,16,1338.13
Sao Goncalo,2017,17,274.5
Sao Goncalo,2017,18,793.75
Sao Goncalo,2017,19,525.02
Sao Goncalo,2017,20,167.85
Sao Goncalo,2017,21,914.75
Sao Goncalo,2017,22,627.83
Sao Goncalo,2017,23,654.1300000000001
Sao Goncalo,2017,24,223.39
Sao Goncalo,2017,25,153.72
Sao Goncalo,2017,26,134.59
Sao Goncalo,2017,27,259.76
Sao Goncalo,2017,28,356.53
Sao Goncalo,2017,29,648.37
Sao Goncalo,2017,3,175.55
Sao Goncalo,2017,30,448.21000000000004
Sao Goncalo,2017,31,225.89000000000001
Sao Goncalo,2017,32,448.53999999999996
Sao Goncalo,2017,33,1156.6
Sao Goncalo,2017,34,630.85
Sao Goncalo,2017,35,435.51000000000005
Sao Goncalo,2017,36,491.09
Sao Goncalo,2017,37,1807.21
Sao Goncalo,2017,38,481.74
Sao Goncalo,2017,39,421.65
Sao Goncalo,2017,4,289.0
Sao Goncalo,2017,40,681.66
Sao Goncalo,2017,41,253.85000000000002
Sao Goncalo,2017,42,1883.76
Sao Goncalo,2017,43,466.26
Sao Goncalo,2017,44,993.6
Sao Goncalo,2017,45,2145.34
Sao Goncalo,2017,46,616.71
Sao Goncalo,2017,47,1595.18
Sao Goncalo,2017,48,2638.0600000000004
Sao Goncalo,2017,49,1047.44
Sao Goncalo,2017,5,183.79
Sao Goncalo,2017,50,665.74
Sao Goncalo,2017,51,1111.74
Sao Goncalo,2017,52,661.5500000000001
Sao Goncalo,2017,6,136.81
Sao Goncalo,2017,7,109.62
Sao Goncalo,2017,8,207.2
Sao Goncalo,2017,9,236.08
Sao Goncalo,2018,1,644.27
Sao Goncalo,2018,10,1333.61
Sao Goncalo,2018,11,1173.23
Sao Goncalo,2018,12,2178.8399999999997
Sao Goncalo,2018,13,970.04
Sao Goncalo,2018,14,992.23
Sao Goncalo,2018,15,709.69
Sao Goncalo,2018,16,1530.17
Sao Goncalo,2018,17,944.5300000000001
Sao Goncalo,2018,18,1098.88
Sao Goncalo,2018,19,1302.79
Sao Goncalo,2018,2,1731.56
Sao Goncalo,2018,20,4440.299999999999
Sao Goncalo,2018,21,601.21
Sao Goncalo,2018,22,2253.76
Sao Goncalo,2018,23,1704.0700000000002
Sao Goncalo,2018,24,657.2800000000001
Sao Goncalo,2018,25,768.19
Sao Goncalo,2018,26,682.99
Sao Goncalo,2018,27,4429.52
Sao Goncalo,2018,28,1416.87
Sao Goncalo,2018,29,1011.87
Sao Goncalo,2018,3,1790.47
Sao Goncalo,2018,30,1192.5199999999998
Sao Goncalo,2018,31,1395.56
Sao Goncalo,2018,32,1177.79
Sao Goncalo,2018,33,1321.84
Sao Goncalo,2018,34,870.73
Sao Goncalo,2018,4,2110.99
Sao Goncalo,2018,5,695.94
Sao Goncalo,2018,6,1278.92
Sao Goncalo,2018,7,985.1099999999999
Sao Goncalo,2018,8,825.9899999999999
Sao Goncalo,2018,9,419.75
Sao Goncalo do Abaete,2017,23,95.21000000000001
Sao Goncalo do Abaete,2017,47,117.97
Sao Goncalo do Abaete,2017,49,98.50999999999999
Sao Goncalo do Abaete,2018,18,141.53
Sao Goncalo do Amarante,2017,31,46.169999999999995
Sao Goncalo do Amarante,2017,38,253.13
Sao Goncalo do Amarante,2017,45,1759.41
Sao Goncalo do Amarante,2018,16,275.37
Sao Goncalo do Amarante,2018,17,97.64
Sao Goncalo do Amarante,2018,18,88.16
Sao Goncalo do Amarante,2018,3,191.14
Sao Goncalo do Amarante,2018,30,83.93
Sao Goncalo do Amarante,2018,34,217.67000000000002
Sao Goncalo do Amarante,2018,6,236.34
Sao Goncalo do Amarante,2018,8,206.9
Sao Goncalo do Para,2017,43,547.1999999999999
Sao Goncalo do Rio Abaixo,2016,40,116.98
Sao Goncalo do Rio Abaixo,2017,18,64.28
Sao Goncalo do Rio Abaixo,2017,32,227.97
Sao Goncalo do Rio Abaixo,2017,47,117.0
Sao Goncalo do Rio Abaixo,2018,19,86.08
Sao Goncalo do Rio Abaixo,2018,24,161.85999999999999
Sao Goncalo do Rio Abaixo,2018,3,81.6
Sao Goncalo do Rio Abaixo,2018,7,116.98
Sao Goncalo do Rio Preto,2017,21,58.650000000000006
Sao Goncalo do Rio Preto,2017,49,109.31
Sao Goncalo do Rio das Pedras,2018,23,196.5
Sao Goncalo do Sapucai,2017,24,64.1
Sao Goncalo do Sapucai,2017,35,251.71
Sao Goncalo do Sapucai,2017,48,70.09
Sao Goncalo do Sapucai,2017,8,21.97
Sao Goncalo do Sapucai,2018,19,52.59
Sao Goncalo do Sapucai,2018,29,61.64
Sao Goncalo do Sapucai,2018,33,63.519999999999996
Sao Goncalo do Sapucai,2018,8,38.42
Sao Goncalo dos Campos,2017,13,63.93
Sao Goncalo dos Campos,2017,4,119.14
Sao Goncalo dos Campos,2017,48,117.04
Sao Gotardo,2017,20,77.57
Sao Gotardo,2017,21,436.15000000000003
Sao Gotardo,2017,23,1585.85
Sao Gotardo,2017,28,401.23
Sao Gotardo,2017,29,65.72
Sao Gotardo,2017,35,37.86
Sao Gotardo,2017,37,49.1
Sao Gotardo,2017,38,2526.72
Sao Gotardo,2017,42,87.64
Sao Gotardo,2017,46,67.28
Sao Gotardo,2017,48,67.44
Sao Gotardo,2017,49,104.65
Sao Gotardo,2017,52,261.96
Sao Gotardo,2018,10,102.66000000000001
Sao Gotardo,2018,17,49.1
Sao Gotardo,2018,20,301.77
Sao Gotardo,2018,25,97.55000000000001
Sao Gotardo,2018,29,35.089999999999996
Sao Gotardo,2018,30,1057.5
Sao Gotardo,2018,6,146.36
Sao Gotardo,2018,9,163.67000000000002
Sao Jeronimo,2017,21,729.9
Sao Jeronimo,2017,3,179.01
Sao Jeronimo,2017,39,71.14
Sao Jeronimo,2017,48,78.19999999999999
Sao Jeronimo,2018,20,71.14
Sao Jeronimo,2018,33,71.14
Sao Jeronimo,2018,9,144.65
Sao Jeronimo da Serra,2017,30,148.15
Sao Joao,2017,14,315.0
Sao Joao,2017,38,105.89
Sao Joao,2017,42,230.15
Sao Joao,2017,52,31.38
Sao Joao,2018,17,75.16
Sao Joao,2018,21,102.06
Sao Joao,2018,26,47.93
Sao Joao,2018,31,395.36
Sao Joao,2018,4,1925.3300000000002
Sao Joao,2018,6,102.06
Sao Joao Batista,2017,16,81.0
Sao Joao Batista,2017,18,116.94
Sao Joao Batista,2017,32,94.31
Sao Joao Batista,2017,33,158.86
Sao Joao Batista,2017,46,149.11
Sao Joao Batista,2018,11,85.27000000000001
Sao Joao Batista,2018,22,68.13
Sao Joao Batista,2018,23,193.45000000000002
Sao Joao Batista,2018,9,103.00999999999999
Sao Joao Batista do Gloria,2017,28,154.96
Sao Joao Del Rei,2017,10,35.0
Sao Joao Del Rei,2017,11,92.28999999999999
Sao Joao Del Rei,2017,13,259.46
Sao Joao Del Rei,2017,19,337.05
Sao Joao Del Rei,2017,21,171.32
Sao Joao Del Rei,2017,23,208.29
Sao Joao Del Rei,2017,24,72.14
Sao Joao Del Rei,2017,27,1812.04
Sao Joao Del Rei,2017,3,114.37
Sao Joao Del Rei,2017,30,424.5
Sao Joao Del Rei,2017,32,55.09
Sao Joao Del Rei,2017,33,104.61999999999999
Sao Joao Del Rei,2017,37,629.13
Sao Joao Del Rei,2017,38,111.42
Sao Joao Del Rei,2017,40,393.38
Sao Joao Del Rei,2017,41,74.49
Sao Joao Del Rei,2017,44,74.17
Sao Joao Del Rei,2017,46,195.0
Sao Joao Del Rei,2017,47,96.69
Sao Joao Del Rei,2017,48,63.0
Sao Joao Del Rei,2017,49,846.69
Sao Joao Del Rei,2017,5,55.11
Sao Joao Del Rei,2017,51,41.64
Sao Joao Del Rei,2017,6,71.96
Sao Joao Del Rei,2018,11,146.46
Sao Joao Del Rei,2018,12,1016.43
Sao Joao Del Rei,2018,13,276.45000000000005
Sao Joao Del Rei,2018,14,389.43
Sao Joao Del Rei,2018,15,132.97
Sao Joao Del Rei,2018,16,90.17
Sao Joao Del Rei,2018,17,85.14
Sao Joao Del Rei,2018,18,65.43
Sao Joao Del Rei,2018,19,136.46
Sao Joao Del Rei,2018,23,285.95000000000005
Sao Joao Del Rei,2018,25,441.55
Sao Joao Del Rei,2018,26,278.69
Sao Joao Del Rei,2018,28,109.69999999999999
Sao Joao Del Rei,2018,3,60.1
Sao Joao Del Rei,2018,31,144.99
Sao Joao Del Rei,2018,32,642.95
Sao Joao Del Rei,2018,4,50.09
Sao Joao Del Rei,2018,5,676.22
Sao Joao Del Rei,2018,6,145.56
Sao Joao Del Rei,2018,9,287.95000000000005
Sao Joao Evangelista,2017,39,101.50999999999999
Sao Joao Evangelista,2017,41,77.89
Sao Joao Evangelista,2017,49,205.87
Sao Joao Evangelista,2018,14,54.42
Sao Joao Evangelista,2018,20,529.87
Sao Joao Evangelista,2018,24,178.18
Sao Joao Nepomuceno,2017,27,407.02
Sao Joao Nepomuceno,2017,39,26.79
Sao Joao Nepomuceno,2017,42,161.77
Sao Joao Nepomuceno,2017,44,1240.47
Sao Joao Nepomuceno,2017,47,65.50999999999999
Sao Joao Nepomuceno,2017,51,364.46
Sao Joao Nepomuceno,2018,14,32.089999999999996
Sao Joao Nepomuceno,2018,30,4820.94
Sao Joao Nepomuceno,2018,32,67.44
Sao Joao Nepomuceno,2018,34,46.69
Sao Joao da Baliza,2018,31,47.44
Sao Joao da Barra,2017,32,35.089999999999996
Sao Joao da Barra,2017,36,96.08
Sao Joao da Barra,2017,40,462.63
Sao Joao da Barra,2017,43,144.4
Sao Joao da Barra,2017,47,105.36999999999999
Sao Joao da Barra,2018,12,230.61
Sao Joao da Barra,2018,21,139.31
Sao Joao da Barra,2018,25,295.22999999999996
Sao Joao da Barra,2018,29,118.81
Sao Joao da Barra,2018,3,96.02
Sao Joao da Barra,2018,32,164.61
Sao Joao da Boa Vista,2017,11,95.54
Sao Joao da Boa Vista,2017,12,161.27
Sao Joao da Boa Vista,2017,13,57.589999999999996
Sao Joao da Boa Vista,2017,14,330.88
Sao Joao da Boa Vista,2017,15,456.71
Sao Joao da Boa Vista,2017,17,202.87
Sao Joao da Boa Vista,2017,20,290.72
Sao Joao da Boa Vista,2017,23,109.41000000000001
Sao Joao da Boa Vista,2017,25,61.75
Sao Joao da Boa Vista,2017,28,158.98
Sao Joao da Boa Vista,2017,30,195.23
Sao Joao da Boa Vista,2017,31,748.27
Sao Joao da Boa Vista,2017,33,263.07
Sao Joao da Boa Vista,2017,34,242.22
Sao Joao da Boa Vista,2017,37,116.23
Sao Joao da Boa Vista,2017,38,57.51
Sao Joao da Boa Vista,2017,40,214.15
Sao Joao da Boa Vista,2017,41,180.46
Sao Joao da Boa Vista,2017,44,468.15999999999997
Sao Joao da Boa Vista,2017,46,77.19999999999999
Sao Joao da Boa Vista,2017,47,78.52
Sao Joao da Boa Vista,2017,48,306.76
Sao Joao da Boa Vista,2017,49,85.11999999999999
Sao Joao da Boa Vista,2017,5,48.84
Sao Joao da Boa Vista,2017,50,82.52
Sao Joao da Boa Vista,2017,51,164.63
Sao Joao da Boa Vista,2017,9,40.769999999999996
Sao Joao da Boa Vista,2018,1,72.9
Sao Joao da Boa Vista,2018,10,773.82
Sao Joao da Boa Vista,2018,11,135.03
Sao Joao da Boa Vista,2018,12,60.86
Sao Joao da Boa Vista,2018,13,284.48
Sao Joao da Boa Vista,2018,14,133.76999999999998
Sao Joao da Boa Vista,2018,15,53.95
Sao Joao da Boa Vista,2018,16,737.95
Sao Joao da Boa Vista,2018,18,619.96
Sao Joao da Boa Vista,2018,2,593.8700000000001
Sao Joao da Boa Vista,2018,20,73.69
Sao Joao da Boa Vista,2018,22,102.11999999999999
Sao Joao da Boa Vista,2018,23,67.62
Sao Joao da Boa Vista,2018,24,302.5
Sao Joao da Boa Vista,2018,25,2233.1
Sao Joao da Boa Vista,2018,28,30.0
Sao Joao da Boa Vista,2018,29,999.64
Sao Joao da Boa Vista,2018,30,89.63
Sao Joao da Boa Vista,2018,31,513.21
Sao Joao da Boa Vista,2018,33,140.15
Sao Joao da Boa Vista,2018,4,91.7
Sao Joao da Boa Vista,2018,6,83.28999999999999
Sao Joao da Boa Vista,2018,7,169.12
Sao Joao da Boa Vista,2018,8,144.18
Sao Joao da Boa Vista,2018,9,73.97
Sao Joao da Canabrava,2017,10,167.32
Sao Joao da Mata,2017,46,274.9
Sao Joao da Parauna,2018,1,187.84
Sao Joao da Ponte,2018,1,345.23999999999995
Sao Joao da Serra,2018,30,72.84
Sao Joao da Urtiga,2018,28,156.64000000000001
Sao Joao de Deus,2017,15,68.62
Sao Joao de Iracema,2017,14,82.82
Sao Joao de Iracema,2018,24,62.25
Sao Joao de Meriti,2016,40,257.92
Sao Joao de Meriti,2017,12,36.129999999999995
Sao Joao de Meriti,2017,13,116.94
Sao Joao de Meriti,2017,15,29.22
Sao Joao de Meriti,2017,16,159.41
Sao Joao de Meriti,2017,17,60.0
Sao Joao de Meriti,2017,20,305.5
Sao Joao de Meriti,2017,21,110.88
Sao Joao de Meriti,2017,22,70.49
Sao Joao de Meriti,2017,24,117.15
Sao Joao de Meriti,2017,25,230.25
Sao Joao de Meriti,2017,27,137.99
Sao Joao de Meriti,2017,29,1017.0000000000001
Sao Joao de Meriti,2017,32,35.09
Sao Joao de Meriti,2017,33,38.230000000000004
Sao Joao de Meriti,2017,35,49.66
Sao Joao de Meriti,2017,36,670.44
Sao Joao de Meriti,2017,38,119.27
Sao Joao de Meriti,2017,39,135.71
Sao Joao de Meriti,2017,4,79.07
Sao Joao de Meriti,2017,40,1024.17
Sao Joao de Meriti,2017,41,510.35
Sao Joao de Meriti,2017,42,109.22
Sao Joao de Meriti,2017,43,417.96
Sao Joao de Meriti,2017,44,190.37
Sao Joao de Meriti,2017,45,582.1500000000001
Sao Joao de Meriti,2017,46,943.68
Sao Joao de Meriti,2017,47,282.59000000000003
Sao Joao de Meriti,2017,48,473.09
Sao Joao de Meriti,2017,49,391.14
Sao Joao de Meriti,2017,50,54.230000000000004
Sao Joao de Meriti,2017,51,184.11
Sao Joao de Meriti,2017,52,83.23
Sao Joao de Meriti,2018,1,228.89000000000001
Sao Joao de Meriti,2018,10,110.94
Sao Joao de Meriti,2018,11,818.56
Sao Joao de Meriti,2018,13,344.90000000000003
Sao Joao de Meriti,2018,14,162.25
Sao Joao de Meriti,2018,15,243.59
Sao Joao de Meriti,2018,16,52.510000000000005
Sao Joao de Meriti,2018,17,71.14
Sao Joao de Meriti,2018,18,200.45
Sao Joao de Meriti,2018,19,166.2
Sao Joao de Meriti,2018,2,730.42
Sao Joao de Meriti,2018,21,306.23
Sao Joao de Meriti,2018,22,65.50999999999999
Sao Joao de Meriti,2018,23,489.99
Sao Joao de Meriti,2018,24,117.62
Sao Joao de Meriti,2018,25,527.7
Sao Joao de Meriti,2018,26,151.23
Sao Joao de Meriti,2018,27,350.72
Sao Joao de Meriti,2018,28,242.22
Sao Joao de Meriti,2018,29,40.0
Sao Joao de Meriti,2018,30,494.4
Sao Joao de Meriti,2018,31,236.92
Sao Joao de Meriti,2018,32,1448.33
Sao Joao de Meriti,2018,33,496.23
Sao Joao de Meriti,2018,34,291.2
Sao Joao de Meriti,2018,4,101.10999999999999
Sao Joao de Meriti,2018,6,54.0
Sao Joao de Meriti,2018,7,885.5200000000001
Sao Joao de Meriti,2018,8,1004.62
Sao Joao de Meriti,2018,9,178.41000000000003
Sao Joao de Pirabas,2017,41,146.12
Sao Joao de Vicosa,2018,17,163.43
Sao Joao do Caiua,2018,33,153.7
Sao Joao do Caiua,2018,5,23.490000000000002
Sao Joao do Caru,2018,6,99.32000000000001
Sao Joao do Itaperiu,2018,5,782.74
Sao Joao do Ivai,2017,37,77.57
Sao Joao do Ivai,2018,33,219.27
Sao Joao do Manhuacu,2017,47,108.0
Sao Joao do Manhuacu,2018,19,146.02
Sao Joao do Manteninha,2018,29,355.01
Sao Joao do Oriente,2018,30,111.02000000000001
Sao Joao do Paraiso,2017,11,95.31
Sao Joao do Paraiso,2017,39,115.37
Sao Joao do Paraiso,2018,14,115.92000000000002
Sao Joao do Paraiso,2018,17,168.36
Sao Joao do Paraiso,2018,2,162.82999999999998
Sao Joao do Paraiso,2018,33,57.28
Sao Joao do Paraiso,2018,4,151.17
Sao Joao do Piaui,2018,21,108.73
Sao Joao do Piaui,2018,35,144.47
Sao Joao do Rio do Peixe,2018,13,76.50999999999999
Sao Joao do Rio do Peixe,2018,14,82.72
Sao Joao do Sabugi,2018,17,51.739999999999995
Sao Joao do Sobrado,2017,41,73.56
Sao Joao do Sul,2017,27,51.01
Sao Joao do Sul,2018,31,69.61
Sao Joao do Triunfo,2017,22,73.27
Sao Joao do Triunfo,2017,37,128.54999999999998
Sao Joao do Triunfo,2018,13,141.58
